phone_id,msisdn,operator,circle,subscriber_person_id,subscriber_name_on_record,kyc_status,activation_date,deactivation_date,is_burner,imsi
PH001968,9502819062,Airtel,Karnataka,P000714,Divyesh Vaghela,VERIFIED,2020-03-07,,0,404038383869617
PH001969,7154021675,MTNL,Karnataka,P000715,Imran Farooqui,VERIFIED,2021-11-11,,0,404012974743485
PH001970,9655515510,BSNL,Delhi,P000716,Vaishnavi Kadam,VERIFIED,2023-12-26,,0,404076069123917
PH001971,8564677740,BSNL,Delhi,P000716,Vaishnavi Kadam,VERIFIED,2022-08-24,,0,404024488027087
PH001972,7799104330,Airtel,Delhi,P000716,Vaishnavi Kadam,VERIFIED,2023-03-09,,0,404017610228384
PH001973,7434385629,MTNL,Delhi,P000716,Vaishnavi Kadam,VERIFIED,2020-05-29,,0,404068863461453
PH001974,7693287306,Airtel,Rajasthan,P000717,Hitesh Zala,VERIFIED,2024-07-27,,0,404043533020568
PH001975,9503745241,Airtel,Maharashtra,P000718,Haroon Pathan,VERIFIED,2021-12-28,,0,404000394904457
PH001976,7599771285,Vi,Maharashtra,P000718,Haroon Pathan,VERIFIED,2023-04-09,,0,404070072353187
PH001977,9114668303,Vi,Rajasthan,P000719,Yusuf Khan,VERIFIED,2020-04-14,,0,404078655648159
PH001978,9241098335,Jio,Rajasthan,P000719,Iqbal Khan,BULK_ISSUED,2022-01-08,2023-01-08,1,404030504672742
PH001979,7678080031,Vi,Rajasthan,P000719,NOT AVAILABLE,UNVERIFIED,2025-01-27,2025-11-17,1,404025093956759
PH001980,8563953982,Jio,Gujarat,P000720,Manisha Patil,VERIFIED,2024-02-07,,0,404096352572033
PH001981,9812421015,Jio,Gujarat,P000720,ADDRESS INCOMPLETE,UNVERIFIED,2021-06-08,2022-02-23,1,404096657035889
PH001982,9787955229,MTNL,Telangana,P000721,Munna Kushwaha,VERIFIED,2022-04-01,,0,404077842253318
PH001983,9809084650,Jio,Telangana,P000721,NOT AVAILABLE,FORGED_KYC,2019-11-29,,1,404072598296529
PH001984,7376572254,MTNL,Telangana,P000721,Munna Kushwaha,VERIFIED,2020-10-05,,0,404072607785625
PH001985,7918297424,Jio,Telangana,P000721,NOT AVAILABLE,FORGED_KYC,2023-06-01,2023-12-05,1,404004452566945
PH001986,8014140617,Jio,Karnataka,P000722,Ashwin Shah,VERIFIED,2023-06-26,,0,404042548727372
PH001987,8438069738,Vi,Karnataka,P000722,Ashwin Shah,VERIFIED,2019-07-01,,0,404051519958306
PH001988,8875106255,MTNL,Rajasthan,P000723,Ketan Prajapati,VERIFIED,2019-06-19,,0,404002360772059
PH001989,8047796002,BSNL,Rajasthan,P000723,ADDRESS INCOMPLETE,FORGED_KYC,2025-12-24,,1,404009069395517
PH001990,9930196516,Airtel,Telangana,P000724,Pandurang Naik,VERIFIED,2023-09-17,,0,404007829386739
PH001991,8615338130,Jio,Delhi,P000725,Altaf Khan,VERIFIED,2022-11-27,,0,404095688665718
PH001992,9490001651,Jio,Delhi,P000725,Mushtaq Chaudhary,BULK_ISSUED,2019-12-02,,1,404040816982860
PH001993,7694594060,MTNL,Delhi,P000725,Imran Shaikh,BULK_ISSUED,2022-02-03,2022-05-14,1,404065557889679
PH001994,7919543921,BSNL,Maharashtra,P000726,Rahul Rane,VERIFIED,2024-10-13,,0,404074248485748
PH001995,9828478300,BSNL,Maharashtra,P000726,Rahul Rane,VERIFIED,2019-04-19,,0,404033248371944
PH001996,7023561173,Jio,Maharashtra,P000726,Rahul Rane,VERIFIED,2018-04-04,,0,404065052310317
PH001997,7635311280,MTNL,Gujarat,P000727,Vishal More,VERIFIED,2021-12-28,,0,404054707520169
PH001998,7358497161,MTNL,Gujarat,P000727,ADDRESS INCOMPLETE,BULK_ISSUED,2026-05-27,2027-03-13,1,404020396634531
PH001999,7325588228,MTNL,Gujarat,P000727,Vishal More,VERIFIED,2020-01-25,,0,404074554350682
PH002000,9492517848,BSNL,Gujarat,P000727,Vishal More,VERIFIED,2025-08-26,,0,404025480831497
PH002001,8842977578,Airtel,Gujarat,P000728,Netrapal Saini,VERIFIED,2025-10-21,,0,404054143499875
PH002002,8602153472,Vi,Gujarat,P000728,Vinod Dubey,FORGED_KYC,2025-01-24,,1,404031386503346
PH002003,8475380157,Jio,Delhi,P000729,Vinod Bhadauria,VERIFIED,2026-02-02,,0,404085219810390
PH002004,7952765646,Vi,Delhi,P000729,Ajay Bhadauria,BULK_ISSUED,2023-04-01,,1,404040074862051
PH002005,7882800738,Jio,Rajasthan,P000730,Arif Mansuri,VERIFIED,2022-04-14,,0,404088487382887
PH002006,7031427404,Jio,Delhi,P000731,Aarti Shinde,VERIFIED,2018-09-07,,0,404000510461244
PH002007,8373216783,Airtel,Delhi,P000731,Aarti Shinde,VERIFIED,2019-01-19,,0,404033738100577
PH002008,7807366559,Vi,Delhi,P000731,ADDRESS INCOMPLETE,BULK_ISSUED,2024-06-10,,1,404057811187462
PH002009,9255894388,Jio,Gujarat,P000732,Bhaskar Shinde,VERIFIED,2025-03-14,,0,404085914923670
PH002010,9903108610,MTNL,Maharashtra,P000733,Kalpesh Solanki,VERIFIED,2023-03-28,,0,404048681758626
PH002011,9308204577,BSNL,Maharashtra,P000733,Chirag Parmar,FORGED_KYC,2018-04-11,2019-01-19,1,404016788415792
PH002012,7745000956,MTNL,Maharashtra,P000733,Alpesh Desai,BULK_ISSUED,2020-12-01,2021-05-23,1,404008078929567
PH002013,8670135507,Airtel,Maharashtra,P000733,Kalpesh Solanki,VERIFIED,2022-10-20,,0,404084045226993
PH002014,7542148585,Airtel,Karnataka,P000734,Bhaskar Kadam,VERIFIED,2024-04-21,,0,404018646440602
PH002015,7943208464,Airtel,Karnataka,P000734,NOT AVAILABLE,UNVERIFIED,2026-05-05,2027-05-10,1,404059452071380
PH002016,9073875243,Vi,Maharashtra,P000735,Vipul Parmar,VERIFIED,2024-06-25,,0,404090878456135
PH002017,9832706469,Vi,Maharashtra,P000735,Chirag Patel,BULK_ISSUED,2025-12-14,2026-05-29,1,404019603024721
PH002018,8100177473,BSNL,Maharashtra,P000735,NOT AVAILABLE,BULK_ISSUED,2025-10-24,2026-05-24,1,404023269796330
PH002019,8868062400,Airtel,Telangana,P000736,Sunil Yadav,VERIFIED,2019-08-14,,0,404097012792754
PH002020,8445930850,Airtel,Telangana,P000737,Sachin Patil,VERIFIED,2020-03-02,,0,404046119695398
PH002021,8508972007,BSNL,Telangana,P000737,ADDRESS INCOMPLETE,FORGED_KYC,2020-08-30,,1,404040684502712
PH002022,7158205787,BSNL,Telangana,P000737,NOT AVAILABLE,FORGED_KYC,2024-11-19,2025-04-13,1,404088203412695
PH002023,7355787436,Jio,Karnataka,P000738,Dharmesh Joshi,VERIFIED,2025-01-20,,0,404060413255501
PH002024,8342100007,Jio,Karnataka,P000738,Dharmesh Joshi,VERIFIED,2024-01-31,,0,404086669548402
PH002025,9737183489,MTNL,Karnataka,P000738,NOT AVAILABLE,BULK_ISSUED,2023-08-15,2023-12-02,1,404023426176386
PH002026,9038606661,Airtel,Karnataka,P000738,ADDRESS INCOMPLETE,UNVERIFIED,2019-07-31,2020-06-06,1,404013912690816
PH002027,8950160414,Vi,Rajasthan,P000739,Har Prasad Gupta,VERIFIED,2023-07-20,,0,404001732621203
PH002028,7006478552,Jio,Gujarat,P000740,Faizan Baig,VERIFIED,2020-05-09,,0,404077297168862
PH002029,8396614674,Jio,Gujarat,P000740,Sajid Ansari,BULK_ISSUED,2022-02-19,2022-07-21,1,404062388980746
PH002030,8708133176,Airtel,Delhi,P000741,Trupti Parmar,VERIFIED,2026-04-26,,0,404000472039798
PH002031,8296756015,Airtel,Delhi,P000741,Trupti Parmar,VERIFIED,2026-01-31,,0,404051355447689
PH002032,7164613916,Vi,Delhi,P000741,Trupti Parmar,VERIFIED,2023-04-06,,0,404095307953526
PH002033,8399313221,Airtel,Delhi,P000741,NOT AVAILABLE,FORGED_KYC,2023-05-07,2023-06-19,1,404099043982471
PH002034,7439402826,MTNL,Delhi,P000741,NOT AVAILABLE,FORGED_KYC,2021-04-17,,1,404081168178658
PH002035,9748660837,Jio,Gujarat,P000742,Smita Sawant,VERIFIED,2018-11-14,,0,404043041516804
PH002036,9898611076,BSNL,Gujarat,P000742,Smita Sawant,VERIFIED,2024-05-28,,0,404033016119944
PH002037,7536381398,Vi,Karnataka,P000743,Har Prasad Sharma,VERIFIED,2020-05-20,,0,404094994913824
PH002038,8596745529,Vi,Rajasthan,P000744,Hardik Thakor,VERIFIED,2019-03-09,,0,404071152723724
PH002039,7348838109,Vi,Rajasthan,P000745,Paresh Rabari,VERIFIED,2025-06-28,,0,404062311074521
PH002040,9159169454,MTNL,Gujarat,P000746,Swapnil Kadam,VERIFIED,2023-04-26,,0,404016234321774
PH002041,8156874868,Jio,Gujarat,P000746,Swapnil Kadam,VERIFIED,2021-09-15,,0,404034508457336
PH002042,7694952079,Airtel,Gujarat,P000746,Dattatray Shinde,UNVERIFIED,2024-10-26,2025-02-16,1,404072339801340
PH002043,9450796093,BSNL,Delhi,P000747,Jitendra Bhardwaj,VERIFIED,2022-09-09,,0,404073033364249
PH002044,9045489465,Jio,Delhi,P000748,Divyesh Desai,VERIFIED,2019-09-07,,0,404035669617173
PH002045,7425433577,Vi,Delhi,P000748,ADDRESS INCOMPLETE,BULK_ISSUED,2022-11-25,2023-05-11,1,404076864892190
PH002046,8736579909,Jio,Delhi,P000748,NOT AVAILABLE,UNVERIFIED,2018-10-17,,1,404019457951079
PH002047,8765378511,MTNL,Gujarat,P000749,Shyamlal Bhardwaj,VERIFIED,2019-12-18,,0,404055886023022
PH002048,8212987530,Jio,Gujarat,P000749,Shyamlal Bhardwaj,VERIFIED,2023-03-22,,0,404026353561045
PH002049,9060147423,MTNL,Gujarat,P000749,Shyamlal Bhardwaj,VERIFIED,2023-04-11,,0,404062499181318
PH002050,7825306300,MTNL,Gujarat,P000749,NOT AVAILABLE,UNVERIFIED,2019-11-14,2020-05-19,1,404056842077815
PH002051,9738691269,Vi,Delhi,P000750,Nadeem Khan,VERIFIED,2018-07-07,,0,404061428276885
PH002052,8211540629,Vi,Delhi,P000750,Nadeem Khan,VERIFIED,2018-08-05,,0,404065452652916
PH002053,8165710354,MTNL,Gujarat,P000751,Devendra Maurya,VERIFIED,2024-07-02,,0,404036354957888
PH002054,7748561737,MTNL,Karnataka,P000752,Mitesh Shah,VERIFIED,2019-04-29,,0,404099642160548
PH002055,7660229983,Airtel,Karnataka,P000752,Mitesh Shah,VERIFIED,2019-09-19,,0,404076018662002
PH002056,8990472683,Vi,Telangana,P000753,Chandrabhan Shukla,VERIFIED,2022-08-30,,0,404071507637149
PH002057,9728862840,Vi,Karnataka,P000754,Dharmesh Makwana,VERIFIED,2019-07-31,,0,404001295820238
PH002058,9257561467,MTNL,Karnataka,P000755,Nilesh Bhoir,VERIFIED,2022-10-13,,0,404026148808518
PH002059,7136121259,MTNL,Karnataka,P000755,Nilesh Bhoir,VERIFIED,2023-02-25,,0,404019687051116
PH002060,8709519002,Jio,Karnataka,P000755,ADDRESS INCOMPLETE,BULK_ISSUED,2025-07-22,2025-10-31,1,404011957713696
PH002061,7466139663,Airtel,Gujarat,P000756,Shakeel Malik,VERIFIED,2023-11-02,,0,404056353448134
PH002062,9075271286,MTNL,Gujarat,P000756,NOT AVAILABLE,BULK_ISSUED,2021-07-01,,1,404035541393573
PH002063,7758035550,BSNL,Gujarat,P000756,Shakeel Malik,VERIFIED,2018-02-27,,0,404088611912011
PH002064,7687373705,Jio,Gujarat,P000756,Salim Mirza,UNVERIFIED,2021-02-28,,1,404034597905144
PH002065,9697194927,BSNL,Gujarat,P000756,ADDRESS INCOMPLETE,UNVERIFIED,2024-11-28,2025-05-25,1,404015913205998
PH002066,7298351312,Jio,Delhi,P000757,Ashfaq Rahman,VERIFIED,2019-07-24,,0,404000843437974
PH002067,8218241800,Airtel,Delhi,P000757,Ashfaq Rahman,VERIFIED,2023-02-27,,0,404082423502327
PH002068,8012637658,Airtel,Delhi,P000757,Ashfaq Rahman,VERIFIED,2019-06-01,,0,404074069435795
PH002069,8949580819,Vi,Delhi,P000757,Ashfaq Rahman,VERIFIED,2020-01-29,,0,404047576501808
PH002070,7955103807,Airtel,Maharashtra,P000758,Ibrahim Shaikh,VERIFIED,2026-01-29,,0,404070247279485
PH002071,7622447884,Vi,Maharashtra,P000758,NOT AVAILABLE,UNVERIFIED,2023-02-20,2023-10-23,1,404030820313064
PH002072,7423556460,Vi,Maharashtra,P000758,Ibrahim Shaikh,VERIFIED,2021-03-29,,0,404010845376553
PH002073,7426362296,BSNL,Karnataka,P000759,Devendra Chauhan,VERIFIED,2019-03-25,,0,404073848762137
PH002074,7093261113,Airtel,Karnataka,P000759,ADDRESS INCOMPLETE,UNVERIFIED,2023-04-14,,1,404052912369278
PH002075,7858692985,Airtel,Karnataka,P000759,Vinod Verma,BULK_ISSUED,2023-10-17,2024-03-01,1,404001778854105
PH002076,7564870340,BSNL,Rajasthan,P000760,Ashfaq Shaikh,VERIFIED,2018-03-29,,0,404021612911419
PH002077,8592234890,BSNL,Rajasthan,P000760,ADDRESS INCOMPLETE,FORGED_KYC,2023-12-25,,1,404091685193230
PH002078,7753011318,Airtel,Telangana,P000761,Mahesh Pandey,VERIFIED,2022-07-23,,0,404039093324050
PH002079,8970271203,BSNL,Telangana,P000761,Mahesh Sharma,UNVERIFIED,2026-04-12,2026-08-19,1,404022392637548
PH002080,7553610763,Airtel,Karnataka,P000762,Nilesh Shinde,VERIFIED,2019-01-28,,0,404073140804088
PH002081,9391908976,MTNL,Karnataka,P000762,Prashant Bhosale,UNVERIFIED,2025-01-15,2025-05-22,1,404036332493318
PH002082,8813911848,Vi,Karnataka,P000762,Nilesh Shinde,VERIFIED,2019-04-15,,0,404059444027154
PH002083,7156151923,Jio,Karnataka,P000762,Nilesh Shinde,VERIFIED,2025-08-24,,0,404044367263173
PH002084,8349060496,Vi,Rajasthan,P000763,Randhir Tiwari,VERIFIED,2023-10-14,,0,404006696198101
PH002085,7822653165,MTNL,Rajasthan,P000763,ADDRESS INCOMPLETE,BULK_ISSUED,2020-06-09,2020-07-15,1,404032229153254
PH002086,7394529326,Jio,Rajasthan,P000763,Randhir Tiwari,VERIFIED,2024-01-04,,0,404048236310808
PH002087,9811604114,Airtel,Rajasthan,P000763,Randhir Tiwari,VERIFIED,2018-01-04,,0,404051501920118
PH002088,7389134471,Jio,Jharkhand,P000764,Om Prakash Maurya,VERIFIED,2018-10-10,,0,404084650318618
PH002089,7962286655,BSNL,Jharkhand,P000764,ADDRESS INCOMPLETE,UNVERIFIED,2022-07-11,,1,404077279190299
PH002090,7625942599,Jio,Jharkhand,P000764,Munna Bhadauria,FORGED_KYC,2018-05-18,2018-07-02,1,404004007763657
PH002091,7458223732,BSNL,Jharkhand,P000765,Salim Shaikh,VERIFIED,2021-04-06,,0,404084511813541
PH002092,7809772707,Airtel,Jharkhand,P000765,Salim Shaikh,VERIFIED,2025-07-25,,0,404075615013252
PH002093,9968162121,Vi,Jharkhand,P000765,Salim Shaikh,VERIFIED,2022-12-14,,0,404011474826847
PH002094,7409681303,MTNL,Jharkhand,P000765,Faizan Alam,UNVERIFIED,2021-09-17,2022-10-04,1,404068312820470
PH002095,9573768859,Airtel,Uttar Pradesh,P000766,Balbir Shukla,VERIFIED,2018-03-08,,0,404045341330944
PH002096,9757269068,Vi,Uttar Pradesh,P000766,Balbir Shukla,VERIFIED,2026-01-23,,0,404097914854137
PH002097,8626099142,Vi,Bihar,P000767,Balbir Dixit,VERIFIED,2021-04-26,,0,404064549177750
PH002098,9230026387,MTNL,Bihar,P000767,NOT AVAILABLE,UNVERIFIED,2020-12-22,,1,404029778570511
PH002099,8151143719,MTNL,Jharkhand,P000768,Prakash Gupta,VERIFIED,2018-05-30,,0,404029482425449
PH002100,9556072312,Vi,Jharkhand,P000768,NOT AVAILABLE,BULK_ISSUED,2021-08-13,2022-06-21,1,404093676602602
PH002101,9625014781,Airtel,Jharkhand,P000768,Prakash Gupta,VERIFIED,2024-10-23,,0,404092332093705
PH002102,7938696242,Vi,Delhi,P000769,Shakeel Siddiqui,VERIFIED,2022-12-13,,0,404082201759847
PH002103,8928490625,Jio,Delhi,P000770,Pradeep Bhardwaj,VERIFIED,2022-07-12,,0,404095847666655
PH002104,7933053692,Airtel,Bihar,P000771,Chandrabhan Bhardwaj,VERIFIED,2021-06-17,,0,404000258221527
PH002105,8314014740,Vi,Bihar,P000771,NOT AVAILABLE,FORGED_KYC,2018-11-26,2019-07-20,1,404003419285051
PH002106,9336851318,Vi,Bihar,P000771,NOT AVAILABLE,BULK_ISSUED,2018-10-12,,1,404062899116426
PH002107,7551403648,MTNL,Jharkhand,P000772,Abdul Chaudhary,VERIFIED,2020-01-26,,0,404017855953770
PH002108,8653582097,Vi,Jharkhand,P000773,Shakuntala Nishad,VERIFIED,2021-02-27,,0,404018641902103
PH002109,7813067013,Airtel,West Bengal,P000774,Naseer Farooqui,VERIFIED,2019-08-02,,0,404015814634639
PH002110,9821671866,Airtel,West Bengal,P000774,NOT AVAILABLE,BULK_ISSUED,2020-01-29,,1,404046287813270
PH002111,8191949151,BSNL,West Bengal,P000774,ADDRESS INCOMPLETE,BULK_ISSUED,2018-11-11,,1,404078212697046
PH002112,7292328181,Vi,Bihar,P000775,Shakeel Idrisi,VERIFIED,2023-11-23,,0,404010387868881
PH002113,9806319426,BSNL,Bihar,P000775,Shakeel Idrisi,VERIFIED,2018-02-01,,0,404089557864945
PH002114,7557109974,BSNL,Bihar,P000775,Shakeel Idrisi,VERIFIED,2024-05-06,,0,404089557163703
PH002115,7831942909,MTNL,Uttar Pradesh,P000776,Ibrahim Alam,VERIFIED,2020-08-13,,0,404081527052479
PH002116,8105336073,Airtel,West Bengal,P000777,Hariom Chauhan,VERIFIED,2020-01-27,,0,404062986699659
PH002117,9226617864,Jio,Delhi,P000778,Shakeel Malik,VERIFIED,2026-03-12,,0,404085805771575
PH002118,7387406019,Airtel,Delhi,P000778,NOT AVAILABLE,FORGED_KYC,2025-04-12,2025-06-26,1,404023525513872
PH002119,9845301913,BSNL,Delhi,P000778,Nadeem Alam,UNVERIFIED,2021-04-04,2022-01-17,1,404079477076836
PH002120,8601706567,Jio,Uttar Pradesh,P000779,Shakeel Ansari,VERIFIED,2022-07-19,,0,404011687036062
PH002121,9678005313,Vi,Uttar Pradesh,P000779,Shakeel Ansari,VERIFIED,2023-07-13,,0,404049441622881
PH002122,7446514673,MTNL,Uttar Pradesh,P000780,Pradeep Prajapati,VERIFIED,2018-06-08,,0,404085686791486
PH002123,9504235120,BSNL,Uttar Pradesh,P000780,NOT AVAILABLE,UNVERIFIED,2025-12-12,2026-01-15,1,404095782027911
PH002124,7408286054,MTNL,Uttar Pradesh,P000780,Randhir Nagar,FORGED_KYC,2020-07-19,2021-03-03,1,404027772634827
PH002125,9504969595,BSNL,Uttar Pradesh,P000780,Pradeep Prajapati,VERIFIED,2022-03-24,,0,404014638483097
PH002126,8589783563,MTNL,Uttar Pradesh,P000780,Sunil Gupta,BULK_ISSUED,2025-11-30,2026-01-24,1,404013874116560
PH002127,9272960332,MTNL,Jharkhand,P000781,Prakash Maurya,VERIFIED,2022-09-22,,0,404074621727140
PH002128,8707670167,Jio,Jharkhand,P000781,ADDRESS INCOMPLETE,UNVERIFIED,2018-08-07,,1,404009543828594
PH002129,8000048350,Vi,Uttar Pradesh,P000782,Sarfaraz Siddiqui,VERIFIED,2021-06-16,,0,404059364570291
PH002130,9630620025,BSNL,Uttar Pradesh,P000782,Sarfaraz Siddiqui,VERIFIED,2024-01-12,,0,404032912562986
PH002131,9635172946,BSNL,Jharkhand,P000783,Firoz Siddiqui,VERIFIED,2019-09-04,,0,404022156065555
PH002132,8615966546,Airtel,Jharkhand,P000783,Firoz Siddiqui,VERIFIED,2022-08-14,,0,404089678323840
PH002133,9763526727,MTNL,Jharkhand,P000783,Firoz Siddiqui,VERIFIED,2020-08-24,,0,404065895465873
PH002134,8013727486,BSNL,Jharkhand,P000783,NOT AVAILABLE,UNVERIFIED,2024-04-13,,1,404023347409612
PH002135,7537778554,Vi,Bihar,P000784,Ashfaq Sheikh,VERIFIED,2024-11-11,,0,404097693986425
PH002136,7483613094,Vi,Bihar,P000784,NOT AVAILABLE,FORGED_KYC,2019-02-20,2019-08-05,1,404073637739757
PH002137,9080489756,MTNL,Uttar Pradesh,P000785,Girdhari Saini,VERIFIED,2022-10-07,,0,404081109622733
PH002138,7167271407,BSNL,Uttar Pradesh,P000786,Shailendra Sharma,VERIFIED,2025-04-23,,0,404024684084945
PH002139,9144392854,Airtel,Uttar Pradesh,P000786,ADDRESS INCOMPLETE,UNVERIFIED,2025-07-21,2025-08-06,1,404053838182795
PH002140,8569398805,MTNL,Uttar Pradesh,P000786,Shailendra Sharma,VERIFIED,2021-09-16,,0,404078103198363
PH002141,9077154912,MTNL,Uttar Pradesh,P000787,Shabana Mirza,VERIFIED,2019-10-05,,0,404065673853313
PH002142,8934073735,MTNL,Uttar Pradesh,P000787,ADDRESS INCOMPLETE,BULK_ISSUED,2019-12-17,2020-04-09,1,404052406245148
PH002143,9224862359,Airtel,Uttar Pradesh,P000787,ADDRESS INCOMPLETE,UNVERIFIED,2024-02-17,2024-09-10,1,404035714009647
PH002144,8432513558,BSNL,Uttar Pradesh,P000787,ADDRESS INCOMPLETE,UNVERIFIED,2021-01-08,2021-09-18,1,404056779387625
PH002145,9863217405,Jio,Bihar,P000788,Rafiq Malik,VERIFIED,2019-02-24,,0,404050285877484
PH002146,7640289230,Airtel,Bihar,P000788,ADDRESS INCOMPLETE,FORGED_KYC,2024-05-07,,1,404027321387493
PH002147,9821251267,Vi,Bihar,P000788,Rafiq Malik,VERIFIED,2021-08-15,,0,404082178438371
PH002148,9271973541,Jio,Bihar,P000788,ADDRESS INCOMPLETE,UNVERIFIED,2023-04-16,2023-11-15,1,404024367547985
PH002149,7507580665,Vi,Delhi,P000789,Wasim Qureshi,VERIFIED,2019-04-26,,0,404025319305840
PH002150,8676459485,Airtel,Delhi,P000789,Yusuf Zaidi,UNVERIFIED,2018-03-18,2018-09-09,1,404045809397585
PH002151,8003585510,Airtel,Delhi,P000789,Wasim Qureshi,VERIFIED,2025-01-18,,0,404088983727573
PH002152,9828125200,MTNL,Bihar,P000790,Deepak Bhardwaj,VERIFIED,2026-01-08,,0,404010845435412
PH002153,9776694116,Jio,Bihar,P000790,Deepak Bhardwaj,VERIFIED,2026-02-27,,0,404050619914184
PH002154,7244301776,Airtel,Bihar,P000790,NOT AVAILABLE,FORGED_KYC,2022-07-03,2023-06-14,1,404022929930123
PH002155,7640249041,MTNL,Uttar Pradesh,P000791,Sarfaraz Saifi,VERIFIED,2022-03-03,,0,404022213060396
PH002156,9100014180,Vi,Uttar Pradesh,P000791,NOT AVAILABLE,FORGED_KYC,2019-12-26,,1,404005967192205
PH002157,7589908678,Vi,Uttar Pradesh,P000791,Sarfaraz Saifi,VERIFIED,2018-04-01,,0,404037354602335
PH002158,8626536326,Airtel,Jharkhand,P000792,Nazia Khan,VERIFIED,2025-08-03,,0,404038752376661
PH002159,8370814064,Jio,Jharkhand,P000792,Nazia Khan,VERIFIED,2025-11-12,,0,404021652578408
PH002160,9360566887,MTNL,Jharkhand,P000792,ADDRESS INCOMPLETE,UNVERIFIED,2023-05-23,2024-04-10,1,404024185236998
PH002161,7213830216,Jio,Jharkhand,P000793,Jitendra Baghel,VERIFIED,2024-09-16,,0,404051798174135
PH002162,8635006583,Vi,Jharkhand,P000794,Wasim Hussain,VERIFIED,2023-10-03,,0,404075669108471
PH002163,8302992540,Vi,Jharkhand,P000794,Wasim Hussain,VERIFIED,2023-03-23,,0,404080205341961
PH002164,9893170845,Jio,Bihar,P000795,Zubair Chaudhary,VERIFIED,2019-09-16,,0,404025199144469
PH002165,8226622580,Jio,Bihar,P000795,Salim Rahman,FORGED_KYC,2020-05-08,,1,404081254549961
PH002166,9030033769,Airtel,Bihar,P000795,NOT AVAILABLE,BULK_ISSUED,2021-01-17,2022-01-31,1,404049506958879
PH002167,9572889611,Vi,Bihar,P000796,Abdul Malik,VERIFIED,2021-04-25,,0,404011502711484
PH002168,7940015391,Jio,Bihar,P000796,Abdul Malik,VERIFIED,2025-09-04,,0,404071330012992
PH002169,7117349382,BSNL,Bihar,P000796,Abdul Malik,VERIFIED,2020-03-21,,0,404038376552242
PH002170,7765267775,Airtel,Bihar,P000796,Altaf Siddiqui,BULK_ISSUED,2022-01-21,2022-12-01,1,404092266914199
PH002171,8089276834,MTNL,Bihar,P000796,Abdul Malik,VERIFIED,2019-05-06,,0,404084990842242
PH002172,8113888756,Vi,West Bengal,P000797,Imran Ahmed,VERIFIED,2020-02-27,,0,404031182938733
PH002173,7397424537,Vi,West Bengal,P000797,ADDRESS INCOMPLETE,FORGED_KYC,2026-04-03,2027-01-18,1,404094061283860
PH002174,8867096789,Vi,West Bengal,P000797,ADDRESS INCOMPLETE,BULK_ISSUED,2019-07-29,,1,404004940684912
PH002175,8607921314,Vi,West Bengal,P000797,Zubair Alam,UNVERIFIED,2021-12-31,2022-09-21,1,404090247827556
PH002176,8785065001,Airtel,West Bengal,P000797,NOT AVAILABLE,UNVERIFIED,2023-07-01,2024-01-19,1,404083753107151
PH002177,9587510272,BSNL,West Bengal,P000797,Imran Ahmed,VERIFIED,2022-01-01,,0,404061922283108
PH002178,9952077139,BSNL,Bihar,P000798,Firoz Mansuri,VERIFIED,2023-08-25,,0,404055488744816
PH002179,9996840273,MTNL,Bihar,P000798,ADDRESS INCOMPLETE,FORGED_KYC,2025-04-20,2026-03-26,1,404049112551799
PH002180,9352256042,Vi,Bihar,P000799,Shakeel Pathan,VERIFIED,2025-02-14,,0,404010610412508
PH002181,9038475943,Jio,Bihar,P000799,Shakeel Pathan,VERIFIED,2018-04-23,,0,404000302550228
PH002182,8080358707,Airtel,Bihar,P000799,Rizwan Ansari,BULK_ISSUED,2024-03-30,2024-04-14,1,404079858350519
PH002183,8091309629,Airtel,Bihar,P000799,Shakeel Pathan,VERIFIED,2020-12-16,,0,404034974913572
PH002184,7882346194,Jio,West Bengal,P000800,Haroon Mansuri,VERIFIED,2018-06-07,,0,404019963028815
PH002185,8283094777,Vi,West Bengal,P000800,Salim Malik,BULK_ISSUED,2026-06-06,2027-02-18,1,404048552236151
PH002186,8592839373,Airtel,West Bengal,P000800,Haroon Mansuri,VERIFIED,2021-04-01,,0,404045956782952
PH002187,8328795506,BSNL,West Bengal,P000800,Altaf Mirza,FORGED_KYC,2023-06-29,,1,404077883967759
PH002188,7261046019,BSNL,Haryana,P000801,Nathu Ranawat,VERIFIED,2019-05-05,,0,404081349151664
PH002189,9068922930,BSNL,Haryana,P000801,Sohan Jat,FORGED_KYC,2025-03-16,2026-04-07,1,404014842413951
PH002190,7347607718,Jio,Haryana,P000801,Nathu Ranawat,VERIFIED,2026-03-27,,0,404039067288267
