account_id,account_number,ifsc,bank,branch_city,branch_state,holder_person_id,holder_org_id,holder_name,account_type,opened_date,status,is_mule_account,kyc_risk_rating
AC001199,4979864924659645,IBXX0600155,ICICI Bank,Cuttack,Odisha,P000677,,Bhagaban Dash,SAVINGS,2015-11-18,ACTIVE,0,LOW
AC001200,297373674366,FBXX0512250,Federal Bank,Ganjam,Odisha,P000678,,Bibhuti Munda,SAVINGS,2023-07-08,ACTIVE,0,LOW
AC001201,08527045849286,ASFB0360430,AU Small Finance Bank,Jamtara,Jharkhand,P000679,,Bandana Sardar,SAVINGS,2020-05-27,ACTIVE,0,LOW
AC001202,86627177860381,PPBX0765423,Paytm Payments Bank,Jamtara,Jharkhand,P000679,,Bandana Sardar,CURRENT,2026-05-24,ACTIVE,0,LOW
AC001203,90166696957,BBXX0649791,Bandhan Bank,Guwahati,Assam,P000680,,Prakash Dubey,CURRENT,2016-12-24,FROZEN,0,MEDIUM
AC001204,63254293259455,IBXX0131084,ICICI Bank,Guwahati,Assam,P000680,,Prakash Dubey,SAVINGS,2020-12-24,ACTIVE,0,MEDIUM
AC001205,18263436393,CBXX0658980,Canara Bank,Jamtara,Jharkhand,P000681,,Ashim Biswas,SAVINGS,2016-06-08,ACTIVE,0,LOW
AC001206,10015848847,ASFB0796296,AU Small Finance Bank,Jamtara,Jharkhand,P000681,,Ashim Biswas,SAVINGS,2015-01-17,ACTIVE,0,HIGH
AC001207,1715363984925221,CBXX0040784,Canara Bank,Gaya,Bihar,P000682,,Rupa Das,SAVINGS,2018-01-08,ACTIVE,0,LOW
AC001208,52970778587,PNBX0533467,Punjab National Bank,Gaya,Bihar,P000682,,Rupa Das,CURRENT,2013-10-13,ACTIVE,0,LOW
AC001209,608126273016,HBXX0673822,HDFC Bank,Bhubaneswar,Odisha,P000683,,Sanjib Mistry,CURRENT,2014-10-21,FROZEN,0,LOW
AC001210,05840473731760,IFBX0364811,IDFC First Bank,Bhubaneswar,Odisha,P000683,,Sanjib Mistry,SAVINGS,2021-02-18,ACTIVE,0,LOW
AC001211,923560356825,YBXX0591898,Yes Bank,Bhubaneswar,Odisha,P000683,,Sanjib Mistry,SAVINGS,2024-09-10,ACTIVE,0,LOW
AC001212,1643751372101395,UBOI0384864,Union Bank of India,Bhubaneswar,Odisha,P000683,,Sanjib Mistry,CURRENT,2017-12-16,ACTIVE,0,MEDIUM
AC001213,34825040658,SBOI0443600,State Bank of India,Bhubaneswar,Odisha,P000683,,Sanjib Mistry,CURRENT,2025-03-11,ACTIVE,0,LOW
AC001214,91934978497808,KMBX0623878,Kotak Mahindra Bank,Karimganj,Assam,P000684,,Sunil Verma,SAVINGS,2017-07-13,FROZEN,0,LOW
AC001215,997933743376,UBOI0903866,Union Bank of India,Murshidabad,West Bengal,P000685,,Balbir Mishra,OVERDRAFT,2017-12-13,FROZEN,0,LOW
AC001216,351075086045,PNBX0888612,Punjab National Bank,Ganjam,Odisha,P000686,,Arindam Halder,SAVINGS,2015-08-12,ACTIVE,0,MEDIUM
AC001217,24834884903,HBXX0050359,HDFC Bank,Ganjam,Odisha,P000686,,Arindam Halder,SAVINGS,2025-02-08,ACTIVE,0,LOW
AC001218,654618363766,CBXX0735639,Canara Bank,Karimganj,Assam,P000687,,Dinesh Prajapati,SAVINGS,2019-07-03,DORMANT,1,LOW
AC001219,15064603338715,FBXX0451650,Federal Bank,Karimganj,Assam,P000687,,Dinesh Prajapati,SAVINGS,2021-08-26,ACTIVE,1,MEDIUM
AC001220,75256285963438,FBXX0207275,Federal Bank,Karimganj,Assam,P000687,,Dinesh Prajapati,SAVINGS,2016-04-27,ACTIVE,1,LOW
AC001221,18164241621928,KVBX0595146,Karur Vysya Bank,Bhubaneswar,Odisha,P000688,,Pradip Ghosh,SAVINGS,2019-09-10,ACTIVE,0,MEDIUM
AC001222,207311964880,KMBX0165984,Kotak Mahindra Bank,Begusarai,Bihar,P000689,,Jagdish Verma,SAVINGS,2018-08-21,DORMANT,0,LOW
AC001223,031333088111,FBXX0288734,Federal Bank,Begusarai,Bihar,P000689,,Jagdish Verma,WALLET,2017-02-02,ACTIVE,0,LOW
AC001224,400093609653,FBXX0633422,Federal Bank,Begusarai,Bihar,P000689,,Jagdish Verma,SAVINGS,2019-09-17,ACTIVE,0,LOW
AC001225,07786024896914,IOBX0844540,Indian Overseas Bank,Begusarai,Bihar,P000689,,Jagdish Verma,SAVINGS,2018-09-30,DORMANT,0,HIGH
AC001226,01924921039,IBXX0710755,IndusInd Bank,Begusarai,Bihar,P000689,,Jagdish Verma,CURRENT,2013-09-03,DORMANT,0,LOW
AC001227,5830922612133410,ABXX0249556,Axis Bank,North 24 Parganas,West Bengal,P000690,,Bimal Majumdar,CURRENT,2025-01-10,ACTIVE,1,LOW
AC001228,27667742390,PPBX0441230,Paytm Payments Bank,North 24 Parganas,West Bengal,P000690,,Bimal Majumdar,CURRENT,2018-04-17,ACTIVE,1,MEDIUM
AC001229,7881652473583327,APBX0448771,Airtel Payments Bank,Murshidabad,West Bengal,P000691,,Arun Gupta,WALLET,2023-05-12,ACTIVE,0,MEDIUM
AC001230,33375187932,CBOI0307202,Central Bank of India,Murshidabad,West Bengal,P000691,,Arun Gupta,SAVINGS,2017-09-05,ACTIVE,0,MEDIUM
AC001231,24973182121427,SBOI0881732,State Bank of India,Murshidabad,West Bengal,P000691,,Arun Gupta,CURRENT,2023-01-12,CLOSED,0,LOW
AC001232,8718731088396828,FBXX0698679,Federal Bank,Karimganj,Assam,P000692,,Bimal Halder,CURRENT,2014-09-27,ACTIVE,1,MEDIUM
AC001233,03596215503,HBXX0995241,HDFC Bank,Malkangiri,Odisha,P000693,,Arun Chauhan,SAVINGS,2020-02-22,FROZEN,0,MEDIUM
AC001234,80418784090,HBXX0228951,HDFC Bank,Gaya,Bihar,P000694,,Gautam Sen,CURRENT,2019-06-03,ACTIVE,0,LOW
AC001235,66699994517550,BOIX0935600,Bank of India,Ranchi,Jharkhand,P000695,,Basanta Mallick,SAVINGS,2021-01-22,ACTIVE,0,HIGH
AC001236,728765038831,KVBX0552328,Karur Vysya Bank,Ranchi,Jharkhand,P000695,,Basanta Mallick,SAVINGS,2016-08-29,ACTIVE,0,LOW
AC001237,25404023672166,ASFB0735104,AU Small Finance Bank,Ranchi,Jharkhand,P000695,,Basanta Mallick,WALLET,2017-04-26,FROZEN,0,LOW
AC001238,531338123431,PNBX0521394,Punjab National Bank,Purnia,Bihar,P000696,,Jagabandhu Sahoo,CURRENT,2024-08-27,ACTIVE,0,MEDIUM
AC001239,40330119171,ABXX0827021,Axis Bank,Purnia,Bihar,P000696,,Jagabandhu Sahoo,CURRENT,2022-01-18,ACTIVE,0,MEDIUM
AC001240,01663929954,PPBX0823203,Paytm Payments Bank,Bhubaneswar,Odisha,P000697,,Kartik Dutta,SAVINGS,2019-06-25,ACTIVE,0,MEDIUM
AC001241,46615571584893,BBXX0349976,Bandhan Bank,Karimganj,Assam,P000698,,Sunil Pandey,SAVINGS,2022-06-16,ACTIVE,0,LOW
AC001242,928542127087,BBXX0886946,Bandhan Bank,Karimganj,Assam,P000698,,Sunil Pandey,OVERDRAFT,2019-05-29,ACTIVE,0,LOW
AC001243,732423380546,PNBX0836748,Punjab National Bank,Gaya,Bihar,P000699,,Prasanna Jena,SAVINGS,2014-03-25,DORMANT,0,LOW
AC001244,2050111405336891,ABXX0507442,Axis Bank,Ganjam,Odisha,P000700,,Mahesh Yadav,SAVINGS,2024-01-12,ACTIVE,1,MEDIUM
AC001245,62027511054,PPBX0973416,Paytm Payments Bank,Dhanbad,Jharkhand,P000701,,Pradip Naskar,SAVINGS,2014-04-19,ACTIVE,1,LOW
AC001246,90002536657449,KMBX0328554,Kotak Mahindra Bank,Giridih,Jharkhand,P000702,,Basanta Jena,SAVINGS,2020-11-01,FROZEN,1,HIGH
AC001247,68119243706935,BOIX0702903,Bank of India,Giridih,Jharkhand,P000702,,Basanta Jena,SAVINGS,2026-03-01,DORMANT,1,LOW
AC001248,6788619052174876,CBOI0152093,Central Bank of India,Ganjam,Odisha,P000703,,Mahesh Saini,SAVINGS,2020-08-29,DORMANT,0,LOW
AC001249,130309847783,FBXX0801888,Federal Bank,Bhubaneswar,Odisha,P000704,,Udaiveer Srivastava,OVERDRAFT,2015-04-24,ACTIVE,0,HIGH
AC001250,70343903785,IOBX0382978,Indian Overseas Bank,Nadia,West Bengal,P000705,,Arindam Mondal,CURRENT,2013-07-07,ACTIVE,0,MEDIUM
AC001251,89111470935,FBXX0454188,Federal Bank,Bhubaneswar,Odisha,P000706,,Balbir Baghel,SAVINGS,2024-02-15,ACTIVE,0,LOW
AC001252,2338417354451722,IBXX0011556,ICICI Bank,Dhanbad,Jharkhand,P000707,,Akshaya Sahoo,OVERDRAFT,2022-12-07,ACTIVE,0,HIGH
AC001253,7814966616961875,APBX0949435,Airtel Payments Bank,North 24 Parganas,West Bengal,P000708,,Rabindra Nayak,CURRENT,2024-04-19,CLOSED,0,MEDIUM
AC001254,72128632971980,IBXX0850423,ICICI Bank,North 24 Parganas,West Bengal,P000709,,Akshaya Sahoo,SAVINGS,2020-04-15,CLOSED,0,MEDIUM
AC001255,485315808088,KVBX0851549,Karur Vysya Bank,Nadia,West Bengal,P000710,,Sujoy Bhattacharya,OVERDRAFT,2018-12-27,FROZEN,0,MEDIUM
AC001256,89910697385,ASFB0692258,AU Small Finance Bank,Nadia,West Bengal,P000710,,Sujoy Bhattacharya,SAVINGS,2013-07-24,ACTIVE,0,MEDIUM
AC001257,88027087687183,PPBX0991043,Paytm Payments Bank,Jamtara,Jharkhand,P000711,,Vijay Singh,SAVINGS,2024-03-15,DORMANT,0,HIGH
AC001258,063435330205,CBXX0686164,Canara Bank,Purnia,Bihar,P000712,,Basanta Panda,CURRENT,2017-03-16,ACTIVE,0,MEDIUM
AC001259,62759728081,IFBX0403344,IDFC First Bank,Purnia,Bihar,P000712,,Basanta Panda,SAVINGS,2013-11-23,ACTIVE,0,MEDIUM
AC001260,0072353187516367,ABXX0083946,Axis Bank,Jodhpur,Rajasthan,P000713,,Aarti More,SAVINGS,2025-03-08,ACTIVE,0,HIGH
AC001261,16837808003,ASFB0146846,AU Small Finance Bank,Bengaluru,Karnataka,P000714,,Divyesh Vaghela,SAVINGS,2018-04-25,ACTIVE,1,HIGH
AC001262,20781911533035,PNBX0693154,Punjab National Bank,Bengaluru,Karnataka,P000715,,Imran Farooqui,CURRENT,2025-03-16,DORMANT,0,LOW
AC001263,298778422533,KVBX0184524,Karur Vysya Bank,New Delhi,Delhi,P000716,,Vaishnavi Kadam,SAVINGS,2021-03-18,ACTIVE,0,HIGH
AC001264,5012727259829652,PNBX0942321,Punjab National Bank,New Delhi,Delhi,P000716,,Vaishnavi Kadam,SAVINGS,2013-02-16,FROZEN,0,LOW
AC001265,46404579938,BOIX0070717,Bank of India,Jaipur,Rajasthan,P000717,,Hitesh Zala,SAVINGS,2013-08-31,ACTIVE,0,LOW
AC001266,975106255802,SBOI0360772,State Bank of India,Mumbai,Maharashtra,P000718,,Haroon Pathan,SAVINGS,2018-08-31,ACTIVE,0,LOW
AC001267,3940918642753761,IFBX0750831,IDFC First Bank,Bharatpur,Rajasthan,P000719,,Yusuf Khan,SAVINGS,2025-10-22,ACTIVE,1,HIGH
AC001268,1965557889679277,FBXX0256926,Federal Bank,Surat,Gujarat,P000720,,Manisha Patil,SAVINGS,2014-06-02,CLOSED,0,LOW
AC001269,3324837194417080,CBOI0235611,Central Bank of India,Hyderabad,Telangana,P000721,,Munna Kushwaha,CURRENT,2017-08-29,ACTIVE,0,MEDIUM
AC001270,30581584971,SBOI0618368,State Bank of India,Mangaluru,Karnataka,P000722,,Ashwin Shah,SAVINGS,2026-04-10,ACTIVE,0,LOW
AC001271,453163219125,ASFB0588228,AU Small Finance Bank,Mangaluru,Karnataka,P000722,,Ashwin Shah,SAVINGS,2022-09-27,ACTIVE,0,LOW
AC001272,48045866729,BOIX0942977,Bank of India,Barmer,Rajasthan,P000723,,Ketan Prajapati,SAVINGS,2013-04-26,ACTIVE,0,LOW
AC001273,499875214721,IFBX0802153,IDFC First Bank,Barmer,Rajasthan,P000723,,Ketan Prajapati,SAVINGS,2018-12-22,ACTIVE,0,MEDIUM
AC001274,138650334636,ASFB0363996,AU Small Finance Bank,Barmer,Rajasthan,P000723,,Ketan Prajapati,SAVINGS,2016-12-10,CLOSED,0,MEDIUM
AC001275,36361882073,ABXX0053977,Axis Bank,Hyderabad,Telangana,P000724,,Pandurang Naik,SAVINGS,2017-10-02,DORMANT,0,MEDIUM
AC001276,73842432173,IBXX0518617,ICICI Bank,Hyderabad,Telangana,P000724,,Pandurang Naik,CURRENT,2022-01-04,ACTIVE,0,LOW
AC001277,82800738088487,HBXX0382887,HDFC Bank,Hyderabad,Telangana,P000724,,Pandurang Naik,CURRENT,2021-08-22,ACTIVE,0,LOW
AC001278,10720037175,IFBX0379758,IDFC First Bank,Hyderabad,Telangana,P000724,,Pandurang Naik,OVERDRAFT,2021-04-22,ACTIVE,0,LOW
AC001279,738100577718,IBXX0956407,ICICI Bank,New Delhi,Delhi,P000725,,Altaf Khan,SAVINGS,2018-01-21,ACTIVE,0,LOW
AC001280,5408097976626279,ABXX0339259,Axis Bank,Mumbai,Maharashtra,P000726,,Rahul Rane,SAVINGS,2020-07-26,DORMANT,0,HIGH
AC001281,341891909022,YBXX0544668,Yes Bank,Kutch,Gujarat,P000727,,Vishal More,SAVINGS,2017-03-09,FROZEN,0,MEDIUM
AC001282,64568942599306,CBXX0908234,Canara Bank,Kutch,Gujarat,P000727,,Vishal More,SAVINGS,2016-06-25,ACTIVE,1,LOW
AC001283,186464406028,IFBX0223032,IDFC First Bank,Vadodara,Gujarat,P000728,,Netrapal Saini,WALLET,2025-07-20,ACTIVE,0,MEDIUM
AC001284,64241565945207,CBXX0138012,Canara Bank,Vadodara,Gujarat,P000728,,Netrapal Saini,SAVINGS,2016-02-01,DORMANT,0,LOW
AC001285,01774737327,KMBX0823269,Kotak Mahindra Bank,New Delhi,Delhi,P000729,,Vinod Bhadauria,WALLET,2013-09-25,ACTIVE,0,LOW
AC001286,74086713709100,ABXX0495598,Axis Bank,Barmer,Rajasthan,P000730,,Arif Mansuri,WALLET,2024-05-05,ACTIVE,0,HIGH
AC001287,968062400397,CBXX0012792,Canara Bank,Barmer,Rajasthan,P000730,,Arif Mansuri,CURRENT,2014-10-02,FROZEN,0,LOW
AC001288,72763173704578,IOBX0835405,Indian Overseas Bank,Barmer,Rajasthan,P000730,,Arif Mansuri,SAVINGS,2024-10-08,ACTIVE,0,MEDIUM
AC001289,50655107091093,SBOI0853214,State Bank of India,Barmer,Rajasthan,P000730,,Arif Mansuri,SAVINGS,2018-02-08,ACTIVE,0,LOW
AC001290,28820341269505,PPBX0825363,Paytm Payments Bank,New Delhi,Delhi,P000731,,Aarti Shinde,SAVINGS,2021-09-30,ACTIVE,0,MEDIUM
AC001291,616041325550,KVBX0138164,Karur Vysya Bank,Surat,Gujarat,P000732,,Bhaskar Shinde,CURRENT,2024-08-27,ACTIVE,0,HIGH
AC001292,461079318415,PPBX0429515,Paytm Payments Bank,Pune,Maharashtra,P000733,,Kalpesh Solanki,SAVINGS,2019-11-26,ACTIVE,0,MEDIUM
AC001293,26011431023030,ABXX0297349,Axis Bank,Ballari,Karnataka,P000734,,Bhaskar Kadam,SAVINGS,2019-10-10,ACTIVE,1,LOW
AC001294,78795016041,KMBX0440173,Kotak Mahindra Bank,Ballari,Karnataka,P000734,,Bhaskar Kadam,CURRENT,2020-03-10,ACTIVE,1,HIGH
AC001295,935530820181,BBXX0362100,Bandhan Bank,Ballari,Karnataka,P000734,,Bhaskar Kadam,CURRENT,2016-03-20,ACTIVE,0,MEDIUM
AC001296,4465940870808133,KVBX0176200,Karur Vysya Bank,Mumbai,Maharashtra,P000735,,Vipul Parmar,SAVINGS,2023-03-04,ACTIVE,0,HIGH
AC001297,93796967560153,CBXX0513554,Canara Bank,Mumbai,Maharashtra,P000735,,Vipul Parmar,SAVINGS,2025-09-16,ACTIVE,0,MEDIUM
AC001298,64613916595,ASFB0307953,AU Small Finance Bank,Mumbai,Maharashtra,P000735,,Vipul Parmar,CURRENT,2013-05-28,ACTIVE,0,LOW
AC001299,93725648136,PNBX0976025,Punjab National Bank,Nizamabad,Telangana,P000736,,Sunil Yadav,SAVINGS,2025-07-10,ACTIVE,0,MEDIUM
AC001300,27777296371,SBOI0629969,State Bank of India,Nizamabad,Telangana,P000736,,Sunil Yadav,SAVINGS,2019-05-18,ACTIVE,0,LOW
AC001301,26248001687967,YBXX0455295,Yes Bank,Warangal,Telangana,P000737,,Sachin Patil,WALLET,2019-10-27,ACTIVE,0,LOW
AC001302,372429420408,HBXX0539761,HDFC Bank,Warangal,Telangana,P000737,,Sachin Patil,SAVINGS,2020-09-30,ACTIVE,0,LOW
AC001303,342762826509,ABXX0536501,Axis Bank,Warangal,Telangana,P000737,,Sachin Patil,SAVINGS,2020-09-06,ACTIVE,0,LOW
AC001304,394952079260,FBXX0157233,Federal Bank,Ballari,Karnataka,P000738,,Dharmesh Joshi,SAVINGS,2025-10-27,ACTIVE,0,LOW
AC001305,12016461344771,KMBX0506407,Kotak Mahindra Bank,Ballari,Karnataka,P000738,,Dharmesh Joshi,SAVINGS,2013-10-08,ACTIVE,0,LOW
AC001306,25101710122524,IBXX0136014,IndusInd Bank,Ballari,Karnataka,P000738,,Dharmesh Joshi,CURRENT,2023-08-19,ACTIVE,0,MEDIUM
AC001307,63405095761,KVBX0065350,Karur Vysya Bank,Ballari,Karnataka,P000738,,Dharmesh Joshi,SAVINGS,2022-03-10,ACTIVE,0,MEDIUM
AC001308,4225433577453976,BOIX0864892,Bank of India,Jaipur,Rajasthan,P000739,,Har Prasad Gupta,SAVINGS,2022-11-14,ACTIVE,0,MEDIUM
AC001309,18711166568704,PPBX0030680,Paytm Payments Bank,Kutch,Gujarat,P000740,,Faizan Baig,OVERDRAFT,2026-02-13,ACTIVE,0,MEDIUM
AC001310,75425306300856,PNBX0655684,Punjab National Bank,New Delhi,Delhi,P000741,,Trupti Parmar,SAVINGS,2016-10-23,DORMANT,0,LOW
AC001311,89413681903,IOBX0811519,Indian Overseas Bank,New Delhi,Delhi,P000741,,Trupti Parmar,SAVINGS,2014-11-23,ACTIVE,0,HIGH
AC001312,97242817966,PPBX0770044,Paytm Payments Bank,New Delhi,Delhi,P000741,,Trupti Parmar,OVERDRAFT,2017-06-27,ACTIVE,0,MEDIUM
AC001313,91798412906,PNBX0157036,Punjab National Bank,Ahmedabad,Gujarat,P000742,,Smita Sawant,CURRENT,2014-01-14,ACTIVE,0,LOW
AC001314,53598461956972,CBXX0709124,Canara Bank,Kalaburagi,Karnataka,P000743,,Har Prasad Sharma,WALLET,2016-09-14,ACTIVE,0,LOW
AC001315,11728603675,BBXX0904147,Bandhan Bank,Alwar,Rajasthan,P000744,,Hardik Thakor,SAVINGS,2019-11-04,ACTIVE,0,LOW
AC001316,12032886284040,IBXX0129582,IndusInd Bank,Alwar,Rajasthan,P000744,,Hardik Thakor,CURRENT,2018-01-29,ACTIVE,0,MEDIUM
AC001317,10747748784,ABXX0213097,Axis Bank,Jodhpur,Rajasthan,P000745,,Paresh Rabari,CURRENT,2017-09-07,DORMANT,0,MEDIUM
AC001318,90635803555,YBXX0068861,Yes Bank,Surat,Gujarat,P000746,,Swapnil Kadam,SAVINGS,2023-08-07,ACTIVE,0,MEDIUM
AC001319,00843437974,CBXX0757146,Canara Bank,New Delhi,Delhi,P000747,,Jitendra Bhardwaj,SAVINGS,2015-05-16,ACTIVE,0,MEDIUM
AC001320,28242350232,KMBX0772555,Kotak Mahindra Bank,New Delhi,Delhi,P000747,,Jitendra Bhardwaj,SAVINGS,2015-07-24,DORMANT,0,MEDIUM
AC001321,64342722355,CBXX0646051,Canara Bank,New Delhi,Delhi,P000748,,Divyesh Desai,CURRENT,2015-06-19,ACTIVE,0,MEDIUM
AC001322,53927537515463,YBXX0803733,Yes Bank,New Delhi,Delhi,P000748,,Divyesh Desai,SAVINGS,2018-06-22,ACTIVE,0,MEDIUM
AC001323,742180090804,SBOI0351695,State Bank of India,New Delhi,Delhi,P000748,,Divyesh Desai,WALLET,2018-02-24,ACTIVE,0,MEDIUM
AC001324,17788541054,BOBX0516100,Bank of Baroda,Surat,Gujarat,P000749,,Shyamlal Bhardwaj,SAVINGS,2014-06-28,ACTIVE,0,LOW
AC001325,19220886987922,ASFB0348907,AU Small Finance Bank,New Delhi,Delhi,P000750,,Nadeem Khan,SAVINGS,2015-05-12,ACTIVE,0,LOW
AC001326,4638202762914365,BBXX0035301,Bandhan Bank,Vadodara,Gujarat,P000751,,Devendra Maurya,OVERDRAFT,2018-08-26,FROZEN,0,HIGH
AC001327,93324050773,BOBX0554883,Bank of Baroda,Vadodara,Gujarat,P000751,,Devendra Maurya,SAVINGS,2024-06-11,ACTIVE,0,MEDIUM
AC001328,89768242736,ASFB0332493,AU Small Finance Bank,Ballari,Karnataka,P000752,,Mitesh Shah,CURRENT,2015-03-23,ACTIVE,0,MEDIUM
AC001329,91391184855,IOBX0944402,Indian Overseas Bank,Ballari,Karnataka,P000752,,Mitesh Shah,SAVINGS,2022-01-13,ACTIVE,0,MEDIUM
AC001330,66961981016,ASFB0823347,AU Small Finance Bank,Warangal,Telangana,P000753,,Chandrabhan Shukla,SAVINGS,2022-05-07,ACTIVE,0,LOW
AC001331,51169512286111,CBXX0245658,Canara Bank,Bengaluru,Karnataka,P000754,,Dharmesh Makwana,SAVINGS,2025-10-23,ACTIVE,0,MEDIUM
AC001332,657316839631,PPBX0514055,Paytm Payments Bank,Mangaluru,Karnataka,P000755,,Nilesh Bhoir,SAVINGS,2022-11-29,ACTIVE,1,LOW
AC001333,42776630454,BOIX0615506,Bank of India,Vadodara,Gujarat,P000756,,Shakeel Malik,CURRENT,2026-02-27,ACTIVE,0,MEDIUM
AC001334,18226243333,IBXX0428925,ICICI Bank,New Delhi,Delhi,P000757,,Ashfaq Rahman,CURRENT,2022-06-14,DORMANT,0,LOW
AC001335,0140696862750621,ABXX0502055,Axis Bank,Navi Mumbai,Maharashtra,P000758,,Ibrahim Shaikh,CURRENT,2024-08-18,ACTIVE,0,LOW
AC001336,23932653654745,IFBX0563416,IDFC First Bank,Kalaburagi,Karnataka,P000759,,Devendra Chauhan,CURRENT,2016-04-02,ACTIVE,1,LOW
AC001337,08530046827,SBOI0762917,State Bank of India,Kalaburagi,Karnataka,P000759,,Devendra Chauhan,SAVINGS,2018-07-27,ACTIVE,1,MEDIUM
AC001338,82201759847510,APBX0846258,Airtel Payments Bank,Kalaburagi,Karnataka,P000759,,Devendra Chauhan,SAVINGS,2022-03-23,ACTIVE,0,LOW
AC001339,02582215270,FBXX0108155,Federal Bank,Jodhpur,Rajasthan,P000760,,Ashfaq Shaikh,SAVINGS,2026-02-08,ACTIVE,0,LOW
AC001340,04261034192850,PNBX0510381,Punjab National Bank,Jodhpur,Rajasthan,P000760,,Ashfaq Shaikh,WALLET,2014-12-12,ACTIVE,0,MEDIUM
AC001341,7489378112218503,CBXX0504528,Canara Bank,Nizamabad,Telangana,P000761,,Mahesh Pandey,CURRENT,2021-11-10,ACTIVE,0,HIGH
AC001342,32974085967,BOBX0262128,Bank of Baroda,Kalaburagi,Karnataka,P000762,,Nilesh Shinde,SAVINGS,2026-02-23,DORMANT,0,LOW
AC001343,96589456231,IOBX0218914,Indian Overseas Bank,Kalaburagi,Karnataka,P000762,,Nilesh Shinde,CURRENT,2025-07-14,ACTIVE,0,MEDIUM
AC001344,2878132709481025,IBXX0919491,ICICI Bank,Jodhpur,Rajasthan,P000763,,Randhir Tiwari,CURRENT,2025-10-06,ACTIVE,1,MEDIUM
AC001345,39706930513,BOBX0430782,Bank of Baroda,Ranchi,Jharkhand,P000764,,Om Prakash Maurya,WALLET,2019-08-04,CLOSED,0,MEDIUM
AC001346,750871871364,IBXX0319429,IndusInd Bank,Jamtara,Jharkhand,P000765,,Salim Shaikh,SAVINGS,2026-06-09,ACTIVE,0,LOW
AC001347,24794371655244,YBXX0250910,Yes Bank,Jamtara,Jharkhand,P000765,,Salim Shaikh,SAVINGS,2015-12-15,ACTIVE,0,MEDIUM
AC001348,36495366001,BBXX0482686,Bandhan Bank,Jamtara,Jharkhand,P000765,,Salim Shaikh,WALLET,2024-04-13,DORMANT,0,LOW
AC001349,34908331498557,HBXX0151871,HDFC Bank,Lucknow,Uttar Pradesh,P000766,,Balbir Shukla,SAVINGS,2018-08-17,ACTIVE,0,MEDIUM
AC001350,52206204772661,HBXX0786408,HDFC Bank,Begusarai,Bihar,P000767,,Balbir Dixit,CURRENT,2025-06-08,ACTIVE,0,LOW
AC001351,17118743644208,CBXX0651679,Canara Bank,Deoghar,Jharkhand,P000768,,Prakash Gupta,OVERDRAFT,2019-05-18,DORMANT,0,MEDIUM
AC001352,55096423268534,UBOI0887585,Union Bank of India,New Delhi,Delhi,P000769,,Shakeel Siddiqui,CURRENT,2023-11-12,ACTIVE,0,LOW
AC001353,41884838206,IBXX0176053,IndusInd Bank,New Delhi,Delhi,P000769,,Shakeel Siddiqui,CURRENT,2025-07-01,ACTIVE,0,LOW
AC001354,71463848309757,FBXX0806317,Federal Bank,New Delhi,Delhi,P000770,,Pradeep Bhardwaj,SAVINGS,2025-11-04,ACTIVE,0,LOW
AC001355,429138741165,YBXX0608905,Yes Bank,New Delhi,Delhi,P000770,,Pradeep Bhardwaj,CURRENT,2022-09-27,ACTIVE,0,LOW
AC001356,12270957873465,IOBX0554341,Indian Overseas Bank,Siwan,Bihar,P000771,,Chandrabhan Bhardwaj,WALLET,2021-03-06,ACTIVE,0,HIGH
AC001357,749755064648,BOBX0657834,Bank of Baroda,Jamtara,Jharkhand,P000772,,Abdul Chaudhary,SAVINGS,2014-07-31,ACTIVE,0,LOW
AC001358,75283198784382,IFBX0330135,IDFC First Bank,Dhanbad,Jharkhand,P000773,,Shakuntala Nishad,SAVINGS,2019-03-05,ACTIVE,0,MEDIUM
AC001359,31772718452,IBXX0310236,IndusInd Bank,Dhanbad,Jharkhand,P000773,,Shakuntala Nishad,SAVINGS,2026-03-08,CLOSED,0,LOW
AC001360,80940572188260,APBX0327248,Airtel Payments Bank,Dhanbad,Jharkhand,P000773,,Shakuntala Nishad,CURRENT,2017-10-13,ACTIVE,0,MEDIUM
AC001361,28172120508330,BOIX0254863,Bank of India,Nadia,West Bengal,P000774,,Naseer Farooqui,CURRENT,2015-02-27,ACTIVE,0,HIGH
AC001362,2714077246840849,UBOI0455167,Union Bank of India,Patna,Bihar,P000775,,Shakeel Idrisi,SAVINGS,2017-07-07,ACTIVE,0,MEDIUM
AC001363,854286538381,IBXX0827954,IndusInd Bank,Patna,Bihar,P000775,,Shakeel Idrisi,CURRENT,2020-01-19,ACTIVE,0,LOW
AC001364,52486235939085,FBXX0357140,Federal Bank,Gorakhpur,Uttar Pradesh,P000776,,Ibrahim Alam,SAVINGS,2025-04-30,ACTIVE,0,HIGH
AC001365,71377325135,IBXX0586465,IndusInd Bank,Gorakhpur,Uttar Pradesh,P000776,,Ibrahim Alam,SAVINGS,2018-04-03,DORMANT,0,HIGH
AC001366,6250706137842762,BOIX0908237,Bank of India,Gorakhpur,Uttar Pradesh,P000776,,Ibrahim Alam,SAVINGS,2025-10-21,ACTIVE,0,MEDIUM
AC001367,00524367547,YBXX0985162,Yes Bank,Murshidabad,West Bengal,P000777,,Hariom Chauhan,WALLET,2018-12-26,ACTIVE,0,LOW
AC001368,28898372757,YBXX0325234,Yes Bank,New Delhi,Delhi,P000778,,Shakeel Malik,SAVINGS,2021-03-30,ACTIVE,0,LOW
