person_id,full_name,first_name,surname,alias,gender,date_of_birth,age,name_region,native_state,native_city,native_area,home_location_id,based_abroad_in,person_type,role,syndicate_id,syndicate_code,risk_score,influence_score,custody_status,first_offence_year,total_cases,is_cross_syndicate_bridge,is_duplicate_record_of,nic_ref,record_source,source_reliability,info_credibility,is_synthetic
P000865,Padma Yadav,Padma,Yadav,Padma Seth,F,1987-12-23,38,telugu,West Bengal,Murshidabad,Jalangi,LOC000050,,CRIMINAL,FINANCIER,ORG000015,SYN-WLD,70,0.877,ON_BAIL,2019,15,0,,NIC-T5TLKVZ36,CHARGESHEET,B,4,1
P000866,Chinnadurai Annadurai,Chinnadurai,Annadurai,Chinnadurai Kaka,M,2002-09-10,23,tamil,Andhra Pradesh,Guntur,Mangalagiri,LOC000090,Thailand,CRIMINAL,FINANCIER,ORG000015,SYN-WLD,66,0.669,DECLARED_PO,2025,14,0,,NIC-QXZT38RZB,PASSPORT_IMMIGRATION,C,3,1
P000867,Lekhraj Bhardwaj,Lekhraj,Bhardwaj,Lekhraj Cheetah,M,1999-08-05,26,hindi_belt,Tamil Nadu,Chennai,Vyasarpadi,LOC000093,,CRIMINAL,MULE,ORG000015,SYN-WLD,21,0.081,ABSCONDING,2022,17,0,,NIC-J0FYZIAG0,CRIMINAL_HISTORY_DB,B,2,1
P000868,Satish Maurya,Satish,Maurya,,M,1985-06-11,41,hindi_belt,West Bengal,North 24 Parganas,Bongaon,LOC000051,,CRIMINAL,HAWALA_OPERATOR,ORG000015,SYN-WLD,71,0.682,DECLARED_PO,2014,25,0,,NIC-LQ41RAADY,TOWER_DUMP,B,3,1
P000869,Selvam Subramanian,Selvam,Subramanian,Selvam Tiger,M,1984-06-09,42,tamil,Andhra Pradesh,Kurnool,Nandyal,LOC000091,,CRIMINAL,MULE,ORG000015,SYN-WLD,25,0.09,AT_LARGE,2013,12,0,,NIC-QE64SAJMM,TOWER_DUMP,B,3,1
P000870,Mariappan Pandian,Mariappan,Pandian,Lambu,M,1988-01-08,38,tamil,West Bengal,Kolkata,Metiabruz,LOC000047,,CRIMINAL,COURIER,ORG000015,SYN-WLD,43,0.2,AT_LARGE,2021,10,0,,NIC-RJN60DLCV,CHARGESHEET,A,3,1
P000871,Temjen Momin,Temjen,Momin,,M,1960-10-25,65,northeast,West Bengal,North 24 Parganas,Bongaon,LOC000051,,CRIMINAL,MULE,ORG000015,SYN-WLD,28,0.089,ON_BAIL,2004,15,0,,NIC-455IRVJ9R,CDR,B,2,1
P000872,Bikram Jamir,Bikram,Jamir,,M,1984-12-16,41,northeast,Tamil Nadu,Madurai,Melur,LOC000095,,CRIMINAL,FIXER,ORG000015,SYN-WLD,64,0.702,ABSCONDING,2005,16,0,,NIC-AU5OQBV9C,BANK_STATEMENT,C,2,1
P000873,Bikram Basumatary,Bikram,Basumatary,Bikram Cheetah,M,1982-09-20,43,northeast,Tamil Nadu,Chennai,Vyasarpadi,LOC000093,,CRIMINAL,LIEUTENANT,ORG000015,SYN-WLD,76,0.907,ON_BAIL,2009,14,0,,NIC-3MTJCOG23,IPDR,B,2,1
P000874,Ramulu Nallamothu,Ramulu,Nallamothu,Ramulu Master,M,1977-11-17,48,telugu,Assam,Karimganj,Sutarkandi,LOC000115,,CRIMINAL,FIXER,ORG000015,SYN-WLD,78,0.655,IN_JUDICIAL_CUSTODY,2024,18,0,,NIC-IU7Z6RG0K,SURVEILLANCE_REPORT,C,2,1
P000875,Yumnam Rabha,Yumnam,Rabha,Pehalwan Yumnam,M,1970-08-14,55,northeast,Delhi,New Delhi,Najafgarh,LOC000019,,CRIMINAL,FENCE,ORG000015,SYN-WLD,55,0.338,DECLARED_PO,2024,18,0,,NIC-2MAYZLNFX,CDR,F,3,1
P000876,Krishnaiah Goud,Krishnaiah,Goud,Krishnaiah Ustad,M,1984-06-27,42,telugu,Madhya Pradesh,Indore,Rau,LOC000078,,CRIMINAL,RECRUITER,ORG000015,SYN-WLD,58,0.517,AT_LARGE,2018,16,0,,NIC-B0JPI3JO4,CDR,B,3,1
P000877,Palanisamy Annadurai,Palanisamy,Annadurai,Palanisamy Bandook,M,1996-01-02,30,tamil,West Bengal,Nadia,Karimpur,LOC000053,,CRIMINAL,FIELD_OPERATIVE,ORG000015,SYN-WLD,62,0.269,IN_JUDICIAL_CUSTODY,2017,14,0,,NIC-2D9R32UQE,SEIZURE_MEMO,D,2,1
P000878,Srinivas Bandari,Srinivas,Bandari,Srinivas Munna,M,1989-09-03,36,telugu,West Bengal,Kolkata,Rajabazar,LOC000048,,CRIMINAL,FIELD_OPERATIVE,ORG000015,SYN-WLD,57,0.21,ON_BAIL,2011,19,0,,NIC-TX6YKZ9N6,SOCIAL_MEDIA_INTEL,C,2,1
P000879,Velu Annadurai,Velu,Annadurai,,M,1969-04-19,57,tamil,Assam,Guwahati,Paltan Bazaar,LOC000113,,CRIMINAL,SHOOTER,ORG000015,SYN-WLD,82,0.31,AT_LARGE,2020,15,0,,NIC-BVF98GJ87,SEIZURE_MEMO,B,3,1
P000880,Murugan Annadurai,Murugan,Annadurai,Murugan Kallu,M,1984-12-25,41,tamil,Andhra Pradesh,Kurnool,Nandyal,LOC000091,,CRIMINAL,LOGISTICS,ORG000015,SYN-WLD,64,0.464,ABSCONDING,2013,14,0,,NIC-O4J9JY9OO,SOCIAL_MEDIA_INTEL,E,3,1
P000881,Rajitha Naidu,Rajitha,Naidu,Kaka Rajitha,F,1980-08-17,45,telugu,Tamil Nadu,Coimbatore,Ukkadam,LOC000096,,CRIMINAL,FENCE,,UNAFFILIATED,59,0.339,UNDER_SURVEILLANCE,2024,11,0,,NIC-MVW2A52PG,PASSPORT_IMMIGRATION,A,4,1
P000882,Lekhraj Baghel,Lekhraj,Baghel,,M,2003-01-12,23,hindi_belt,Madhya Pradesh,Gwalior,Morar,LOC000080,,CRIMINAL,FIELD_OPERATIVE,,UNAFFILIATED,43,0.252,AT_LARGE,2021,9,0,,NIC-O7RRQCTX6,TOWER_DUMP,B,6,1
P000883,Ravi Poojary,Ravi,Poojary,,M,1963-04-13,63,kannada,Haryana,Sonipat,Gohana,LOC000062,,CRIMINAL,SHOOTER,,UNAFFILIATED,87,0.301,ABSCONDING,2021,8,0,,NIC-Z8EC2228D,BANK_STATEMENT,B,6,1
P000884,Wasim Mansuri,Wasim,Mansuri,Nanha,M,1961-04-27,65,muslim,Manipur,Churachandpur,Tuibong,LOC000117,,CRIMINAL,FENCE,,UNAFFILIATED,64,0.278,ON_BAIL,2007,13,0,,NIC-BE1NIU4N5,TOWER_DUMP,C,4,1
P000885,Nepal Halder,Nepal,Halder,,M,1974-02-17,52,bengali,Chhattisgarh,Bijapur,Bhairamgarh,LOC000123,,CRIMINAL,FENCE,,UNAFFILIATED,52,0.33,UNDER_SURVEILLANCE,2008,8,0,,NIC-NCIFV9XTK,SURVEILLANCE_REPORT,B,2,1
P000886,Rachhpal Grewal,Rachhpal,Grewal,Kaana Rachhpal,M,1997-07-26,28,punjabi,Assam,Guwahati,Paltan Bazaar,LOC000113,,CRIMINAL,FIELD_OPERATIVE,,UNAFFILIATED,59,0.232,AT_LARGE,2020,7,0,,NIC-Y4QYLHWW8,SOCIAL_MEDIA_INTEL,C,5,1
P000887,Anoop Kartha,Anoop,Kartha,Anoop Seth,M,1960-03-06,66,malayali,Maharashtra,Mumbai,Malad,LOC000006,,CRIMINAL,FIXER,,UNAFFILIATED,57,0.611,IN_JUDICIAL_CUSTODY,2010,17,0,,NIC-SGOTR4YDQ,TOWER_DUMP,B,3,1
P000888,Balwinder Dhaliwal,Balwinder,Dhaliwal,,M,2002-11-08,23,punjabi,Andhra Pradesh,Guntur,Mangalagiri,LOC000090,,CRIMINAL,FIELD_OPERATIVE,,UNAFFILIATED,47,0.208,EXTRADITION_PENDING,2024,14,0,,NIC-J1WBYLH9M,INTELLIGENCE_REPORT,B,2,1
P000889,Shubhangi Naik,Shubhangi,Naik,Langda Shubhangi,F,1971-01-05,55,marathi,Haryana,Sonipat,Gohana,LOC000062,,CRIMINAL,SHOOTER,,UNAFFILIATED,74,0.321,ON_BAIL,1999,19,0,,NIC-8CEN219O0,IPDR,B,3,1
P000890,Vishal Bhosale,Vishal,Bhosale,Pappu,M,1977-05-01,49,marathi,Andhra Pradesh,Visakhapatnam,Gajuwaka,LOC000088,,CRIMINAL,FIELD_OPERATIVE,,UNAFFILIATED,45,0.211,IN_JUDICIAL_CUSTODY,2000,8,0,,NIC-TZX1TIYDH,TOWER_DUMP,B,3,1
P000891,Hariom Nishad,Hariom,Nishad,,M,1982-10-25,43,hindi_belt,Goa,South Goa,Vasco,LOC000119,,CRIMINAL,MULE,,UNAFFILIATED,20,0.08,IN_JUDICIAL_CUSTODY,2023,7,0,,NIC-2YQFTCBN9,CRIMINAL_HISTORY_DB,A,1,1
P000892,Rakesh Solanki,Rakesh,Solanki,Ustad Rakesh,M,1976-09-13,49,hindi_belt,Gujarat,Vadodara,Karelibaug,LOC000076,,CRIMINAL,COURIER,,UNAFFILIATED,45,0.162,ABSCONDING,2007,11,0,,NIC-AT4POEQXR,INTELLIGENCE_REPORT,C,3,1
P000893,Imran Qureshi,Imran,Qureshi,Kaana,M,1997-08-17,28,muslim,Rajasthan,Barmer,Chohtan,LOC000070,,CRIMINAL,COURIER,,UNAFFILIATED,46,0.152,ON_BAIL,2024,12,0,,NIC-ASAUSP251,INTELLIGENCE_REPORT,A,2,1
P000894,Aslam Baig,Aslam,Baig,Tiger,M,1965-05-07,61,muslim,Kerala,Malappuram,Tirur,LOC000105,,CRIMINAL,FIELD_OPERATIVE,,UNAFFILIATED,40,0.226,IN_JUDICIAL_CUSTODY,2017,7,0,,NIC-480KGA59E,TOWER_DUMP,B,1,1
P000895,Palash Ghosh,Palash,Ghosh,Palash Seth,M,1995-11-27,30,bengali,Tamil Nadu,Trichy,Srirangam,LOC000098,,CRIMINAL,FENCE,,UNAFFILIATED,40,0.317,IN_JUDICIAL_CUSTODY,2019,11,0,,NIC-PEXQLMAZC,FIR,A,1,1
P000896,Aslam Khan,Aslam,Khan,Aslam Chhota,M,1968-03-10,58,muslim,Chhattisgarh,Bijapur,Bhairamgarh,LOC000123,,CRIMINAL,MULE,,UNAFFILIATED,38,0.066,UNDER_SURVEILLANCE,2009,16,0,,NIC-04CGUEQUJ,FIR,A,4,1
P000897,Pramod Baghel,Pramod,Baghel,,M,1962-01-11,64,hindi_belt,Jharkhand,Dhanbad,Jharia,LOC000044,,CRIMINAL,COURIER,,UNAFFILIATED,37,0.186,IN_JUDICIAL_CUSTODY,2013,6,0,,NIC-LLDXYIBGC,CDR,A,2,1
P000898,Ashok Kashyap,Ashok,Kashyap,Tiger Ashok,M,1984-02-26,42,hindi_belt,West Bengal,North 24 Parganas,Bongaon,LOC000051,,CRIMINAL,FIELD_OPERATIVE,,UNAFFILIATED,48,0.235,IN_JUDICIAL_CUSTODY,2014,3,0,,NIC-0SVINTL6Z,SOCIAL_MEDIA_INTEL,D,2,1
P000899,Pradeep Pandey,Pradeep,Pandey,Raja,M,1963-12-26,62,hindi_belt,Rajasthan,Bikaner,Nokha,LOC000066,,CRIMINAL,FIELD_OPERATIVE,,UNAFFILIATED,57,0.265,EXTRADITION_PENDING,2008,13,0,,NIC-PR9XL4OWZ,PASSPORT_IMMIGRATION,A,3,1
P000900,Sagar Bhosale,Sagar,Bhosale,,M,1970-06-26,56,marathi,Kerala,Thrissur,Chavakkad,LOC000107,,CRIMINAL,COURIER,,UNAFFILIATED,37,0.181,IN_JUDICIAL_CUSTODY,2001,11,0,,NIC-00TGR4XOP,INTELLIGENCE_REPORT,D,3,1
P000901,Yogesh Rane,Yogesh,Rane,Gullu Yogesh,M,1974-06-07,52,marathi,Madhya Pradesh,Jabalpur,Gorakhpur,LOC000082,,CRIMINAL,SHOOTER,,UNAFFILIATED,87,0.338,ON_BAIL,2001,7,0,,NIC-9VPJSMY5J,SOCIAL_MEDIA_INTEL,A,2,1
P000902,Manjunath Desai,Manjunath,Desai,Chikna Manjunath,M,1973-11-10,52,kannada,Madhya Pradesh,Khargone,Sanawad,LOC000079,,CRIMINAL,MULE,,UNAFFILIATED,28,0.073,DECLARED_PO,2013,8,0,,NIC-B0GZ8JS4P,INFORMANT_TIP,C,4,1
P000903,Lekhraj Srivastava,Lekhraj,Srivastava,,M,1966-07-26,59,hindi_belt,Odisha,Bhubaneswar,Nayapalli,LOC000109,,CRIMINAL,FIELD_OPERATIVE,,UNAFFILIATED,67,0.268,ABSCONDING,2022,13,0,,NIC-FBPB5N4IY,FIR,B,1,1
P000904,Bhagaban Patra,Bhagaban,Patra,Bhagaban Pehalwan,M,1995-03-13,31,odia,Uttarakhand,Dehradun,Clement Town,LOC000124,,CRIMINAL,FIELD_OPERATIVE,,UNAFFILIATED,52,0.293,IN_JUDICIAL_CUSTODY,2013,8,0,,NIC-ZMT2ZLURJ,CHARGESHEET,C,4,1
P000905,Amarjit Kang,Amarjit,Kang,Bhai,M,1968-12-19,57,punjabi,Bihar,Gaya,Chandauti,LOC000038,,CRIMINAL,FENCE,,UNAFFILIATED,65,0.269,AT_LARGE,2017,9,0,,NIC-Q6FHL0YS3,CDR,C,2,1
P000906,Palanisamy Gounder,Palanisamy,Gounder,,M,1984-02-06,42,tamil,Delhi,New Delhi,Seelampur,LOC000016,,CRIMINAL,MULE,,UNAFFILIATED,26,0.082,IN_JUDICIAL_CUSTODY,2021,12,0,,NIC-HZPRCFMOO,SOCIAL_MEDIA_INTEL,F,2,1
P000907,Ashim Gayen,Ashim,Gayen,,M,1962-10-18,63,bengali,Bihar,Muzaffarpur,Mithanpura,LOC000037,,CRIMINAL,COURIER,,UNAFFILIATED,55,0.153,ON_BAIL,2005,5,0,,NIC-DE15NCEQ8,CDR,A,1,1
P000908,Harpreet Sidhu,Harpreet,Sidhu,Kabootar,F,1970-01-05,56,punjabi,Gujarat,Vadodara,Karelibaug,LOC000076,,CRIMINAL,MULE,,UNAFFILIATED,31,0.078,ON_BAIL,2004,8,0,,NIC-HZ8CECPSJ,CDR,E,4,1
P000909,Balwinder Sidhu,Balwinder,Sidhu,,M,1972-02-14,54,punjabi,Punjab,Ludhiana,Jamalpur,LOC000056,,CRIMINAL,FIELD_OPERATIVE,,UNAFFILIATED,38,0.256,AT_LARGE,2024,12,0,,NIC-G5GN8YDFU,PASSPORT_IMMIGRATION,B,4,1
P000910,Ranjan Sardar,Ranjan,Sardar,,M,1961-03-10,65,bengali,Chhattisgarh,Bijapur,Bhairamgarh,LOC000123,,CRIMINAL,FIELD_OPERATIVE,,UNAFFILIATED,64,0.205,UNDER_SURVEILLANCE,2011,7,0,,NIC-79FSFHI83,SEIZURE_MEMO,B,1,1
P000911,Pradeep Maurya,Pradeep,Maurya,Pradeep Ustad,M,1991-07-10,34,hindi_belt,Odisha,Malkangiri,Chitrakonda,LOC000111,,CRIMINAL,FIXER,,UNAFFILIATED,68,0.662,UNDER_SURVEILLANCE,2016,12,0,,NIC-FC5THYHSK,SURVEILLANCE_REPORT,C,1,1
P000912,Ajay Jaiswal,Ajay,Jaiswal,Ajay Tiger,M,1998-11-14,27,hindi_belt,Delhi,New Delhi,Sangam Vihar,LOC000021,,CRIMINAL,FIELD_OPERATIVE,,UNAFFILIATED,46,0.278,UNDER_SURVEILLANCE,2015,10,0,,NIC-VKUL5TEAI,SEIZURE_MEMO,B,3,1
P000913,Sandip Bhoir,Sandip,Bhoir,Munna,M,1987-07-20,38,marathi,Odisha,Malkangiri,Chitrakonda,LOC000111,,CRIMINAL,MULE,,UNAFFILIATED,24,0.072,UNDER_SURVEILLANCE,2012,11,0,,NIC-DBXGV12WZ,SURVEILLANCE_REPORT,B,4,1
P000914,Shivanna Angadi,Shivanna,Angadi,Shivanna Guddu,M,1985-03-25,41,kannada,Jharkhand,Ranchi,Hatia,LOC000045,,CRIMINAL,FIELD_OPERATIVE,,UNAFFILIATED,58,0.284,UNDER_SURVEILLANCE,2014,12,0,,NIC-4BCFSRHOA,INTELLIGENCE_REPORT,C,5,1
P000915,Ibrahim Qureshi,Ibrahim,Qureshi,Bandook Ibrahim,M,2000-07-14,25,muslim,Maharashtra,Mumbai,Dongri,LOC000001,,CRIMINAL,COURIER,,UNAFFILIATED,47,0.197,AT_LARGE,2018,5,0,,NIC-5I8JA40KM,TOWER_DUMP,C,1,1
P000916,Anil Gupta,Anil,Gupta,Anil Munna,M,1977-08-11,48,hindi_belt,Maharashtra,Pune,Yerwada,LOC000009,,CRIMINAL,FIELD_OPERATIVE,,UNAFFILIATED,44,0.258,DECLARED_PO,2024,9,0,,NIC-TCARFC9R2,INFORMANT_TIP,D,2,1
P000917,Gurpreet Mann,Gurpreet,Mann,,M,1988-03-06,38,punjabi,Punjab,Ludhiana,Jamalpur,LOC000056,,CRIMINAL,FIXER,,UNAFFILIATED,79,0.62,AT_LARGE,2021,4,0,,NIC-A1SHX59C3,TOWER_DUMP,B,1,1
P000918,Deepak Awasthi,Deepak,Awasthi,Bandook,M,1975-05-03,51,hindi_belt,Uttarakhand,Haridwar,Jwalapur,LOC000125,,CRIMINAL,FIXER,,UNAFFILIATED,74,0.657,ABSCONDING,2012,8,0,,NIC-GQS4903SI,TOWER_DUMP,A,1,1
P000919,Sreenivasan Achari,Sreenivasan,Achari,Baba,M,1961-11-08,64,malayali,Assam,Karimganj,Sutarkandi,LOC000115,,CRIMINAL,FIELD_OPERATIVE,,UNAFFILIATED,64,0.218,IN_JUDICIAL_CUSTODY,2021,9,0,,NIC-O2QPZAUV9,CRIMINAL_HISTORY_DB,E,5,1
P000920,Aruna Yadav,Aruna,Yadav,,F,1986-10-14,39,telugu,Manipur,Imphal,Moreh,LOC000116,,CRIMINAL,MULE,,UNAFFILIATED,33,0.085,ON_BAIL,2009,12,0,,NIC-WJ781AYED,INTELLIGENCE_REPORT,B,2,1
P000921,Reshma Rahman,Reshma,Rahman,,F,1986-02-08,40,muslim,Jharkhand,Ranchi,Hatia,LOC000045,,CRIMINAL,FENCE,,UNAFFILIATED,53,0.253,ON_BAIL,2007,8,0,,NIC-9DIWOB6RM,IPDR,C,3,1
P000922,Jignesh Parmar,Jignesh,Parmar,Jignesh Tiger,M,1994-05-22,32,gujarati,Madhya Pradesh,Bhopal,Bairagarh,LOC000077,,CRIMINAL,FIELD_OPERATIVE,,UNAFFILIATED,46,0.221,ON_BAIL,2022,6,0,,NIC-T6ACRF3IT,CDR,C,2,1
P000923,Sarfaraz Farooqui,Sarfaraz,Farooqui,Sarfaraz Pappu,M,1971-08-19,54,muslim,Maharashtra,Thane,Mumbra,LOC000007,,CRIMINAL,FIELD_OPERATIVE,,UNAFFILIATED,59,0.246,AT_LARGE,2021,4,0,,NIC-PNOJVSWLO,CDR,B,3,1
P000924,Aarti Waghmare,Aarti,Waghmare,Aarti Lambu,F,1971-12-20,54,marathi,Tamil Nadu,Coimbatore,Ukkadam,LOC000096,,CRIMINAL,FIELD_OPERATIVE,,UNAFFILIATED,40,0.291,UNDER_SURVEILLANCE,2001,8,0,,NIC-IIBTF038L,CDR,B,2,1
P000925,Sachin Naik,Sachin,Naik,,M,1982-01-07,44,marathi,Haryana,Gurugram,Sohna,LOC000061,,CRIMINAL,FIELD_OPERATIVE,,UNAFFILIATED,42,0.258,ON_BAIL,2001,9,0,,NIC-6CT8WALJC,INTELLIGENCE_REPORT,A,3,1
P000926,Mariappan Annadurai,Mariappan,Annadurai,Tinku Mariappan,M,1963-01-02,63,tamil,Uttar Pradesh,Bareilly,Baradari,LOC000032,,CRIMINAL,FIELD_OPERATIVE,,UNAFFILIATED,36,0.244,AT_LARGE,2005,7,0,,NIC-YJLVYR5E6,CHARGESHEET,B,5,1
P000927,Mangesh Salunkhe,Mangesh,Salunkhe,Mangesh Nanha,M,1982-12-26,43,marathi,Maharashtra,Mumbai,Andheri,LOC000005,,CRIMINAL,SHOOTER,,UNAFFILIATED,76,0.336,DECLARED_PO,1998,7,0,,NIC-338ESVYS2,CHARGESHEET,B,2,1
P000928,Vijay Sengar,Vijay,Sengar,Vijay Chikna,M,1965-11-15,60,hindi_belt,Goa,North Goa,Anjuna,LOC000118,,CRIMINAL,FIELD_OPERATIVE,,UNAFFILIATED,66,0.236,ON_BAIL,2011,13,0,,NIC-WL40EIBK9,CDR,D,3,1
P000929,Nitin Patil,Nitin,Patil,Gullu Nitin,M,1964-11-04,61,marathi,Jharkhand,Deoghar,Sarwan,LOC000043,,CRIMINAL,FIELD_OPERATIVE,,UNAFFILIATED,60,0.245,AT_LARGE,2014,6,0,,NIC-Y41NVPIJM,SEIZURE_MEMO,B,3,1
P000930,Yallappa Acharya,Yallappa,Acharya,,M,1991-02-03,35,kannada,Tamil Nadu,Chennai,Kodungaiyur,LOC000094,,CRIMINAL,FENCE,,UNAFFILIATED,49,0.311,ABSCONDING,2014,12,0,,NIC-MBCBP3VP8,INFORMANT_TIP,E,1,1
P000931,Jagdish Sengar,Jagdish,Sengar,,M,1984-10-07,41,hindi_belt,Jammu and Kashmir,Baramulla,Uri,LOC000121,,CRIMINAL,FIELD_OPERATIVE,,UNAFFILIATED,43,0.273,UNDER_SURVEILLANCE,2006,5,0,,NIC-8QG59M50V,INFORMANT_TIP,A,6,1
P000932,Chandrabhan Baghel,Chandrabhan,Baghel,Chandrabhan Kallu,M,1984-06-06,42,hindi_belt,Maharashtra,Solapur,Barshi,LOC000014,,CRIMINAL,FIELD_OPERATIVE,,UNAFFILIATED,62,0.283,UNDER_SURVEILLANCE,2015,10,0,,NIC-OXEJ5LRUW,SURVEILLANCE_REPORT,E,5,1
P000933,Sajid Zaidi,Sajid,Zaidi,Sajid Bada,M,1976-09-15,49,muslim,Kerala,Thrissur,Chavakkad,LOC000107,,CRIMINAL,FENCE,,UNAFFILIATED,56,0.276,IN_JUDICIAL_CUSTODY,2009,11,0,,NIC-SXHBT0IUA,INTELLIGENCE_REPORT,C,6,1
P000934,Bikash Mistry,Bikash,Mistry,Bikash Tinku,M,1986-12-16,39,bengali,Jharkhand,Ranchi,Hatia,LOC000045,,CRIMINAL,FIELD_OPERATIVE,,UNAFFILIATED,46,0.268,AT_LARGE,2002,13,0,,NIC-2NQRIEIHT,INTELLIGENCE_REPORT,D,3,1
P000935,Bhanwar Charan,Bhanwar,Charan,Sarkar Bhanwar,M,1996-08-05,29,rajasthani,Telangana,Warangal,Hanamkonda,LOC000086,,CRIMINAL,FIELD_OPERATIVE,,UNAFFILIATED,58,0.264,ABSCONDING,2014,8,0,,NIC-3BNO7IFS2,TOWER_DUMP,C,5,1
P000936,Rajesh Awasthi,Rajesh,Awasthi,Kallu,M,1980-02-23,46,hindi_belt,Manipur,Churachandpur,Tuibong,LOC000117,,CRIMINAL,MULE,,UNAFFILIATED,27,0.066,AT_LARGE,2022,10,0,,NIC-M0OI71MAH,CDR,F,4,1
P000937,Vipul Rabari,Vipul,Rabari,,M,1968-07-27,57,gujarati,Odisha,Malkangiri,Chitrakonda,LOC000111,,CRIMINAL,FIXER,,UNAFFILIATED,63,0.68,ABSCONDING,2019,5,0,,NIC-NNN12YB6K,CHARGESHEET,C,2,1
P000938,Shanti Tomar,Shanti,Tomar,Gullu,F,1998-05-14,28,hindi_belt,Chhattisgarh,Bijapur,Bhairamgarh,LOC000123,,CRIMINAL,FIELD_OPERATIVE,,UNAFFILIATED,43,0.243,AT_LARGE,2014,6,0,,NIC-DHMJQXFNX,FIR,D,5,1
P000939,Chandru Shetty,Chandru,Shetty,Kaka,M,1973-09-24,52,kannada,Assam,Guwahati,Paltan Bazaar,LOC000113,,CRIMINAL,FIELD_OPERATIVE,,UNAFFILIATED,67,0.208,ABSCONDING,1998,3,0,,NIC-QEDSDRPEW,INTELLIGENCE_REPORT,B,3,1
P000940,Mitesh Solanki,Mitesh,Solanki,Mitesh Anna,M,1990-05-15,36,gujarati,Odisha,Cuttack,Jagatpur,LOC000110,,CRIMINAL,FIELD_OPERATIVE,,UNAFFILIATED,55,0.261,AT_LARGE,2014,12,0,,NIC-AGZ7UYS2H,IPDR,D,2,1
P000941,Bhagaban Mallick,Bhagaban,Mallick,Doctor Bhagaban,M,1985-10-17,40,odia,Chhattisgarh,Raipur,Birgaon,LOC000122,,CRIMINAL,MULE,,UNAFFILIATED,37,0.086,IN_JUDICIAL_CUSTODY,2013,12,0,,NIC-1FGX7Y171,CDR,A,3,1
P000942,Rambabu Yadav,Rambabu,Yadav,,M,1990-01-24,36,telugu,Tamil Nadu,Chennai,Vyasarpadi,LOC000093,,CRIMINAL,COURIER,,UNAFFILIATED,40,0.169,IN_JUDICIAL_CUSTODY,2023,6,0,,NIC-8NXMQW8EW,INTELLIGENCE_REPORT,B,3,1
P000943,Ashfaq Farooqui,Ashfaq,Farooqui,,M,1978-03-13,48,muslim,Odisha,Cuttack,Jagatpur,LOC000110,,CRIMINAL,FIELD_OPERATIVE,,UNAFFILIATED,60,0.213,AT_LARGE,2002,13,0,,NIC-4V9CEV8R1,INTELLIGENCE_REPORT,C,3,1
P000944,Siddaraju Patil,Siddaraju,Patil,Raja Siddaraju,M,1989-03-16,37,kannada,West Bengal,Nadia,Karimpur,LOC000053,,CRIMINAL,FIELD_OPERATIVE,,UNAFFILIATED,59,0.225,DECLARED_PO,2005,11,0,,NIC-UEXDKUI7X,SOCIAL_MEDIA_INTEL,B,5,1
P000945,Bhaskar Dalvi,Bhaskar,Dalvi,Bada Bhaskar,M,1960-11-15,65,marathi,Kerala,Malappuram,Tirur,LOC000105,,CRIMINAL,FIELD_OPERATIVE,,UNAFFILIATED,49,0.291,UNDER_SURVEILLANCE,2012,15,0,,NIC-443HH6SIU,BANK_STATEMENT,C,3,1
P000946,Rajni Awasthi,Rajni,Awasthi,,F,1964-01-27,62,hindi_belt,Uttar Pradesh,Meerut,Lisari Gate,LOC000025,,CRIMINAL,COURIER,,UNAFFILIATED,34,0.166,DECLARED_PO,2025,12,0,,NIC-MSS5NDW42,IPDR,A,3,1
P000947,Ratheesh Kurup,Ratheesh,Kurup,Chikna,M,1999-07-12,26,malayali,Andhra Pradesh,Guntur,Mangalagiri,LOC000090,,CRIMINAL,FIXER,,UNAFFILIATED,79,0.556,UNDER_SURVEILLANCE,2019,10,0,,NIC-Y7PMSRBBX,BANK_STATEMENT,A,4,1
P000948,Xavier Almeida,Xavier,Almeida,Langda,M,1971-03-27,55,christian,Goa,North Goa,Anjuna,LOC000118,,CRIMINAL,FENCE,,UNAFFILIATED,42,0.352,ON_BAIL,2016,12,0,,NIC-A3BXS4P0D,PASSPORT_IMMIGRATION,A,3,1
P000949,Sudha Singh,Sudha,Singh,Sudha Anna,F,1985-12-27,40,hindi_belt,Delhi,New Delhi,Seelampur,LOC000016,,CRIMINAL,SHOOTER,,UNAFFILIATED,74,0.304,AT_LARGE,2023,7,0,,NIC-W9NQ3V39N,SURVEILLANCE_REPORT,B,3,1
P000950,Nirmal Sardar,Nirmal,Sardar,Sarkar,M,1996-02-27,30,bengali,Andhra Pradesh,Kurnool,Nandyal,LOC000091,,CRIMINAL,FIELD_OPERATIVE,,UNAFFILIATED,51,0.25,IN_JUDICIAL_CUSTODY,2018,8,0,,NIC-0YSPJBNF5,CHARGESHEET,A,3,1
P000951,Nathu Ranawat,Nathu,Ranawat,Sarkar,M,1991-11-05,34,rajasthani,Manipur,Imphal,Moreh,LOC000116,,CRIMINAL,FIELD_OPERATIVE,,UNAFFILIATED,53,0.284,AT_LARGE,2017,11,0,,NIC-JB8ZDFTYB,CRIMINAL_HISTORY_DB,A,1,1
