node_id,node_type,label,attributes
AC000170,BankAccount,602356409309,"{""bank"": ""Indian Overseas Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000171,BankAccount,5431055771030275,"{""bank"": ""IndusInd Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000172,BankAccount,0209790963515911,"{""bank"": ""Axis Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000173,BankAccount,521970640641,"{""bank"": ""Karur Vysya Bank"", ""mule"": 1, ""status"": ""ACTIVE""}"
AC000174,BankAccount,63270349141,"{""bank"": ""Canara Bank"", ""mule"": 1, ""status"": ""DORMANT""}"
AC000175,BankAccount,99198720298113,"{""bank"": ""Bandhan Bank"", ""mule"": 0, ""status"": ""CLOSED""}"
AC000176,BankAccount,79633050749,"{""bank"": ""AU Small Finance Bank"", ""mule"": 0, ""status"": ""FROZEN""}"
AC000177,BankAccount,844161693624,"{""bank"": ""AU Small Finance Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000178,BankAccount,93834770510,"{""bank"": ""Central Bank of India"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000179,BankAccount,2848181869692344,"{""bank"": ""Paytm Payments Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000180,BankAccount,13398930904,"{""bank"": ""ICICI Bank"", ""mule"": 0, ""status"": ""FROZEN""}"
AC000181,BankAccount,05650257870909,"{""bank"": ""AU Small Finance Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000182,BankAccount,83864883626,"{""bank"": ""Airtel Payments Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000183,BankAccount,28057955000,"{""bank"": ""Bank of Baroda"", ""mule"": 0, ""status"": ""FROZEN""}"
AC000184,BankAccount,829879086865,"{""bank"": ""IndusInd Bank"", ""mule"": 0, ""status"": ""FROZEN""}"
AC000185,BankAccount,88998724446312,"{""bank"": ""ICICI Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000186,BankAccount,431212558898,"{""bank"": ""Yes Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000187,BankAccount,69599019643,"{""bank"": ""Paytm Payments Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000188,BankAccount,24169456468667,"{""bank"": ""ICICI Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000189,BankAccount,17733701065,"{""bank"": ""Bandhan Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000190,BankAccount,921581927724,"{""bank"": ""Bank of Baroda"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000191,BankAccount,72498596343,"{""bank"": ""Indian Overseas Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000192,BankAccount,34145244864,"{""bank"": ""Federal Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000193,BankAccount,63929465132,"{""bank"": ""IDFC First Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000194,BankAccount,0981920509163392,"{""bank"": ""Kotak Mahindra Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000195,BankAccount,40941477168,"{""bank"": ""Karur Vysya Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000196,BankAccount,970386473223,"{""bank"": ""Indian Overseas Bank"", ""mule"": 1, ""status"": ""DORMANT""}"
AC000197,BankAccount,14528784759044,"{""bank"": ""Bandhan Bank"", ""mule"": 1, ""status"": ""ACTIVE""}"
AC000198,BankAccount,80770037817,"{""bank"": ""Union Bank of India"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000199,BankAccount,5951733666481431,"{""bank"": ""Airtel Payments Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000200,BankAccount,9651059208653749,"{""bank"": ""HDFC Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000201,BankAccount,6004259765712544,"{""bank"": ""IndusInd Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000202,BankAccount,2655813261354270,"{""bank"": ""State Bank of India"", ""mule"": 0, ""status"": ""DORMANT""}"
AC000203,BankAccount,536711712034,"{""bank"": ""Bandhan Bank"", ""mule"": 0, ""status"": ""CLOSED""}"
AC000204,BankAccount,242237166433,"{""bank"": ""Axis Bank"", ""mule"": 0, ""status"": ""FROZEN""}"
AC000205,BankAccount,709930676420,"{""bank"": ""Bank of Baroda"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000206,BankAccount,20495668651038,"{""bank"": ""Kotak Mahindra Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000207,BankAccount,25324488807,"{""bank"": ""AU Small Finance Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000208,BankAccount,75391919382,"{""bank"": ""Bandhan Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000209,BankAccount,89893092220,"{""bank"": ""Punjab National Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000210,BankAccount,6898010652854430,"{""bank"": ""AU Small Finance Bank"", ""mule"": 0, ""status"": ""FROZEN""}"
AC000211,BankAccount,742005029407,"{""bank"": ""Union Bank of India"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000212,BankAccount,11201747481,"{""bank"": ""AU Small Finance Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000213,BankAccount,47515379260608,"{""bank"": ""IndusInd Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000214,BankAccount,8246553092222128,"{""bank"": ""Indian Overseas Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000215,BankAccount,4422597303748508,"{""bank"": ""Kotak Mahindra Bank"", ""mule"": 0, ""status"": ""DORMANT""}"
AC000216,BankAccount,27561737201701,"{""bank"": ""Punjab National Bank"", ""mule"": 1, ""status"": ""DORMANT""}"
AC000217,BankAccount,44998907167788,"{""bank"": ""IDFC First Bank"", ""mule"": 1, ""status"": ""ACTIVE""}"
AC000218,BankAccount,87155039303,"{""bank"": ""State Bank of India"", ""mule"": 1, ""status"": ""DORMANT""}"
AC000219,BankAccount,82637419870,"{""bank"": ""Bank of India"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000220,BankAccount,01075287997225,"{""bank"": ""IDFC First Bank"", ""mule"": 0, ""status"": ""DORMANT""}"
AC000221,BankAccount,44955030795825,"{""bank"": ""Axis Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000222,BankAccount,4770608558834856,"{""bank"": ""Central Bank of India"", ""mule"": 0, ""status"": ""DORMANT""}"
AC000223,BankAccount,34976217410375,"{""bank"": ""Canara Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000224,BankAccount,52102038870713,"{""bank"": ""IDFC First Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000225,BankAccount,9752100848654255,"{""bank"": ""Punjab National Bank"", ""mule"": 0, ""status"": ""DORMANT""}"
AC000226,BankAccount,05673929369,"{""bank"": ""Kotak Mahindra Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000227,BankAccount,17520477004830,"{""bank"": ""Central Bank of India"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000228,BankAccount,49871420357,"{""bank"": ""Airtel Payments Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000229,BankAccount,88696115889,"{""bank"": ""IDFC First Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000230,BankAccount,56242060511,"{""bank"": ""Bank of Baroda"", ""mule"": 1, ""status"": ""ACTIVE""}"
AC000231,BankAccount,948072078458,"{""bank"": ""Bank of Baroda"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000232,BankAccount,13445532967737,"{""bank"": ""AU Small Finance Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000233,BankAccount,3342809115416824,"{""bank"": ""Bandhan Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000234,BankAccount,47868732071811,"{""bank"": ""Bandhan Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000235,BankAccount,31891004924601,"{""bank"": ""Union Bank of India"", ""mule"": 0, ""status"": ""DORMANT""}"
AC000236,BankAccount,08108667042957,"{""bank"": ""Axis Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000237,BankAccount,87009646146994,"{""bank"": ""Kotak Mahindra Bank"", ""mule"": 0, ""status"": ""FROZEN""}"
AC000238,BankAccount,8953249753930361,"{""bank"": ""Indian Overseas Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000239,BankAccount,03383367361,"{""bank"": ""Indian Overseas Bank"", ""mule"": 0, ""status"": ""DORMANT""}"
AC000240,BankAccount,59631062684,"{""bank"": ""ICICI Bank"", ""mule"": 0, ""status"": ""DORMANT""}"
AC000241,BankAccount,73087887526322,"{""bank"": ""Kotak Mahindra Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000242,BankAccount,08317349963,"{""bank"": ""Bank of Baroda"", ""mule"": 0, ""status"": ""FROZEN""}"
AC000243,BankAccount,28612240002593,"{""bank"": ""Yes Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000244,BankAccount,89757842351,"{""bank"": ""Indian Overseas Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000245,BankAccount,1463554284686387,"{""bank"": ""Bank of India"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000246,BankAccount,537121463070,"{""bank"": ""Union Bank of India"", ""mule"": 0, ""status"": ""FROZEN""}"
AC000247,BankAccount,02655747449,"{""bank"": ""Bandhan Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000248,BankAccount,045337697916,"{""bank"": ""IndusInd Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000249,BankAccount,6352736007550408,"{""bank"": ""Bank of India"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000250,BankAccount,98407054720926,"{""bank"": ""Axis Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000251,BankAccount,5720314306143288,"{""bank"": ""State Bank of India"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000252,BankAccount,89237104490,"{""bank"": ""State Bank of India"", ""mule"": 0, ""status"": ""DORMANT""}"
AC000253,BankAccount,80391277905387,"{""bank"": ""Bandhan Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000254,BankAccount,977338004143,"{""bank"": ""AU Small Finance Bank"", ""mule"": 0, ""status"": ""FROZEN""}"
AC000255,BankAccount,062873451295,"{""bank"": ""Bank of India"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000256,BankAccount,04162742212115,"{""bank"": ""ICICI Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000257,BankAccount,745056958261,"{""bank"": ""State Bank of India"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000258,BankAccount,28078647701696,"{""bank"": ""State Bank of India"", ""mule"": 0, ""status"": ""CLOSED""}"
AC000259,BankAccount,678456611556,"{""bank"": ""Punjab National Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000260,BankAccount,96199751175,"{""bank"": ""Bank of India"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000261,BankAccount,8721704668708179,"{""bank"": ""Canara Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000262,BankAccount,28650384101,"{""bank"": ""Bank of India"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000263,BankAccount,876809007796,"{""bank"": ""Canara Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000264,BankAccount,51964923066190,"{""bank"": ""Bank of India"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000265,BankAccount,020056572386,"{""bank"": ""Bank of India"", ""mule"": 1, ""status"": ""ACTIVE""}"
AC000266,BankAccount,80518404773503,"{""bank"": ""Federal Bank"", ""mule"": 1, ""status"": ""ACTIVE""}"
AC000267,BankAccount,366023521792,"{""bank"": ""Axis Bank"", ""mule"": 1, ""status"": ""ACTIVE""}"
AC000268,BankAccount,37375143535546,"{""bank"": ""Punjab National Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000269,BankAccount,50762942012,"{""bank"": ""State Bank of India"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000270,BankAccount,98577873413,"{""bank"": ""Central Bank of India"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000271,BankAccount,14295033693,"{""bank"": ""IDFC First Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000272,BankAccount,39346989847384,"{""bank"": ""HDFC Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000273,BankAccount,6259578744112848,"{""bank"": ""ICICI Bank"", ""mule"": 1, ""status"": ""DORMANT""}"
AC000274,BankAccount,22549457031768,"{""bank"": ""IDFC First Bank"", ""mule"": 0, ""status"": ""DORMANT""}"
AC000275,BankAccount,15068985118811,"{""bank"": ""Punjab National Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000276,BankAccount,7549059730375374,"{""bank"": ""Karur Vysya Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000277,BankAccount,42709831818034,"{""bank"": ""Punjab National Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000278,BankAccount,759868581974,"{""bank"": ""Yes Bank"", ""mule"": 1, ""status"": ""ACTIVE""}"
AC000279,BankAccount,10924432954056,"{""bank"": ""State Bank of India"", ""mule"": 1, ""status"": ""ACTIVE""}"
AC000280,BankAccount,63357599794,"{""bank"": ""Punjab National Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000281,BankAccount,91348169403242,"{""bank"": ""Bandhan Bank"", ""mule"": 0, ""status"": ""DORMANT""}"
AC000282,BankAccount,03545136402942,"{""bank"": ""Bank of India"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000283,BankAccount,593939427282,"{""bank"": ""Bank of Baroda"", ""mule"": 0, ""status"": ""FROZEN""}"
AC000284,BankAccount,4548277195911994,"{""bank"": ""Central Bank of India"", ""mule"": 1, ""status"": ""ACTIVE""}"
AC000285,BankAccount,47082319617,"{""bank"": ""Central Bank of India"", ""mule"": 1, ""status"": ""ACTIVE""}"
AC000286,BankAccount,3295166215674863,"{""bank"": ""IDFC First Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000287,BankAccount,26871758405,"{""bank"": ""Central Bank of India"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000288,BankAccount,52234508960,"{""bank"": ""Bank of Baroda"", ""mule"": 1, ""status"": ""ACTIVE""}"
AC000289,BankAccount,11094526582165,"{""bank"": ""Bank of Baroda"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000290,BankAccount,07467239798,"{""bank"": ""Bank of Baroda"", ""mule"": 0, ""status"": ""DORMANT""}"
AC000291,BankAccount,304421795348,"{""bank"": ""ICICI Bank"", ""mule"": 1, ""status"": ""ACTIVE""}"
AC000292,BankAccount,65167921271952,"{""bank"": ""Yes Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000293,BankAccount,16485471332,"{""bank"": ""Union Bank of India"", ""mule"": 0, ""status"": ""DORMANT""}"
AC000294,BankAccount,1251426189124152,"{""bank"": ""Karur Vysya Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000295,BankAccount,586283588058,"{""bank"": ""Central Bank of India"", ""mule"": 1, ""status"": ""ACTIVE""}"
AC000296,BankAccount,23598648409270,"{""bank"": ""Punjab National Bank"", ""mule"": 1, ""status"": ""FROZEN""}"
AC000297,BankAccount,47689836391,"{""bank"": ""Paytm Payments Bank"", ""mule"": 1, ""status"": ""ACTIVE""}"
AC000298,BankAccount,01333431727496,"{""bank"": ""Karur Vysya Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000299,BankAccount,26323107857788,"{""bank"": ""HDFC Bank"", ""mule"": 0, ""status"": ""FROZEN""}"
AC000300,BankAccount,810136240831,"{""bank"": ""AU Small Finance Bank"", ""mule"": 0, ""status"": ""DORMANT""}"
AC000301,BankAccount,250546788488,"{""bank"": ""Federal Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000302,BankAccount,714243880137,"{""bank"": ""AU Small Finance Bank"", ""mule"": 0, ""status"": ""FROZEN""}"
AC000303,BankAccount,15431670141,"{""bank"": ""State Bank of India"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000304,BankAccount,345338430926,"{""bank"": ""Central Bank of India"", ""mule"": 0, ""status"": ""CLOSED""}"
AC000305,BankAccount,056459803440,"{""bank"": ""Punjab National Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000306,BankAccount,94786416388,"{""bank"": ""Airtel Payments Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000307,BankAccount,77417333601078,"{""bank"": ""Axis Bank"", ""mule"": 0, ""status"": ""CLOSED""}"
AC000308,BankAccount,6571640226123494,"{""bank"": ""Federal Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000309,BankAccount,48088057498,"{""bank"": ""Canara Bank"", ""mule"": 1, ""status"": ""ACTIVE""}"
AC000310,BankAccount,793544458905,"{""bank"": ""Bank of Baroda"", ""mule"": 1, ""status"": ""ACTIVE""}"
AC000311,BankAccount,3081690350342062,"{""bank"": ""Axis Bank"", ""mule"": 0, ""status"": ""DORMANT""}"
AC000312,BankAccount,921143678587,"{""bank"": ""HDFC Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000313,BankAccount,33805363471678,"{""bank"": ""Union Bank of India"", ""mule"": 1, ""status"": ""FROZEN""}"
AC000314,BankAccount,491480874592,"{""bank"": ""IDFC First Bank"", ""mule"": 1, ""status"": ""DORMANT""}"
AC000315,BankAccount,1841657141787410,"{""bank"": ""Central Bank of India"", ""mule"": 1, ""status"": ""DORMANT""}"
AC000316,BankAccount,588974354085,"{""bank"": ""Federal Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000317,BankAccount,5675386688145392,"{""bank"": ""Axis Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000318,BankAccount,44890208427359,"{""bank"": ""IndusInd Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000319,BankAccount,81589186239378,"{""bank"": ""Bank of India"", ""mule"": 1, ""status"": ""ACTIVE""}"
AC000320,BankAccount,71940656859003,"{""bank"": ""Axis Bank"", ""mule"": 1, ""status"": ""ACTIVE""}"
AC000321,BankAccount,8376231470126056,"{""bank"": ""ICICI Bank"", ""mule"": 1, ""status"": ""ACTIVE""}"
AC000322,BankAccount,33917232882,"{""bank"": ""HDFC Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000323,BankAccount,05475532413690,"{""bank"": ""Punjab National Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000324,BankAccount,44794050515,"{""bank"": ""AU Small Finance Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000325,BankAccount,23073888012,"{""bank"": ""Bank of Baroda"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000326,BankAccount,52050099119715,"{""bank"": ""Punjab National Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000327,BankAccount,12250112875082,"{""bank"": ""Yes Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000328,BankAccount,30735386828,"{""bank"": ""Bandhan Bank"", ""mule"": 1, ""status"": ""ACTIVE""}"
AC000329,BankAccount,08534755074,"{""bank"": ""Indian Overseas Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000330,BankAccount,951981383349,"{""bank"": ""Airtel Payments Bank"", ""mule"": 1, ""status"": ""DORMANT""}"
AC000331,BankAccount,826820120215,"{""bank"": ""State Bank of India"", ""mule"": 1, ""status"": ""ACTIVE""}"
AC000332,BankAccount,9725006973658794,"{""bank"": ""Bank of India"", ""mule"": 1, ""status"": ""DORMANT""}"
AC000333,BankAccount,571909366176,"{""bank"": ""Indian Overseas Bank"", ""mule"": 1, ""status"": ""FROZEN""}"
AC000334,BankAccount,26992897224,"{""bank"": ""Union Bank of India"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000335,BankAccount,54968472760412,"{""bank"": ""IndusInd Bank"", ""mule"": 0, ""status"": ""CLOSED""}"
AC000336,BankAccount,3707218508226163,"{""bank"": ""Union Bank of India"", ""mule"": 0, ""status"": ""CLOSED""}"
AC000337,BankAccount,93974980092,"{""bank"": ""Central Bank of India"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000338,BankAccount,4465923965978269,"{""bank"": ""HDFC Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000339,BankAccount,39134973105388,"{""bank"": ""Punjab National Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000340,BankAccount,56657760612,"{""bank"": ""Kotak Mahindra Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000341,BankAccount,26547370421,"{""bank"": ""Punjab National Bank"", ""mule"": 1, ""status"": ""DORMANT""}"
AC000342,BankAccount,45069357633812,"{""bank"": ""Bank of India"", ""mule"": 1, ""status"": ""ACTIVE""}"
AC000343,BankAccount,70737366803,"{""bank"": ""Bank of India"", ""mule"": 1, ""status"": ""ACTIVE""}"
AC000344,BankAccount,46358002729171,"{""bank"": ""Bank of Baroda"", ""mule"": 0, ""status"": ""CLOSED""}"
AC000345,BankAccount,626313494607,"{""bank"": ""Central Bank of India"", ""mule"": 0, ""status"": ""DORMANT""}"
AC000346,BankAccount,229311423115,"{""bank"": ""AU Small Finance Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000347,BankAccount,6557195572903413,"{""bank"": ""Punjab National Bank"", ""mule"": 0, ""status"": ""CLOSED""}"
AC000348,BankAccount,4275714891255291,"{""bank"": ""Federal Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000349,BankAccount,3111354925867456,"{""bank"": ""Bandhan Bank"", ""mule"": 1, ""status"": ""ACTIVE""}"
AC000350,BankAccount,329046084674,"{""bank"": ""Bandhan Bank"", ""mule"": 1, ""status"": ""ACTIVE""}"
AC000351,BankAccount,151970962731,"{""bank"": ""ICICI Bank"", ""mule"": 0, ""status"": ""FROZEN""}"
AC000352,BankAccount,0990148068106595,"{""bank"": ""HDFC Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000353,BankAccount,602784624068,"{""bank"": ""Yes Bank"", ""mule"": 0, ""status"": ""DORMANT""}"
AC000354,BankAccount,86283557142,"{""bank"": ""Punjab National Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000355,BankAccount,35324126662068,"{""bank"": ""ICICI Bank"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000356,BankAccount,996722485515,"{""bank"": ""Bank of Baroda"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000357,BankAccount,70583349437475,"{""bank"": ""Bank of Baroda"", ""mule"": 0, ""status"": ""ACTIVE""}"
AC000358,BankAccount,693411525641,"{""bank"": ""Axis Bank"", ""mule"": 0, ""status"": ""FROZEN""}"
AC000359,BankAccount,92074411486,"{""bank"": ""AU Small Finance Bank"", ""mule"": 0, ""status"": ""DORMANT""}"
AC000360,BankAccount,49958539111308,"{""bank"": ""Union Bank of India"", ""mule"": 1, ""status"": ""DORMANT""}"
AC000361,BankAccount,65012357822394,"{""bank"": ""Canara Bank"", ""mule"": 1, ""status"": ""ACTIVE""}"
