edge_id,src_person_id,src_name,dst_person_id,dst_name,relation,subtype,since,strength,confidence,source_type,is_verified
E001687,P000661,Rajendran Thevar,P000646,Jagabandhu Sahoo,ASSOCIATE_OF,,2021-02-06,0.55,0.47,CHARGESHEET,0
E001688,P000661,Rajendran Thevar,P000653,Sudarshan Behera,ASSOCIATE_OF,,2020-01-12,0.52,0.88,INFORMANT_TIP,1
E001689,P000661,Rajendran Thevar,P000656,Niranjan Dash,ASSOCIATE_OF,,2020-09-13,0.64,0.88,INTELLIGENCE_REPORT,1
E001690,P000661,Rajendran Thevar,P000648,Saravanan Mudaliar,ASSOCIATE_OF,,2023-12-17,0.64,0.63,CHARGESHEET,0
E001691,P000661,Rajendran Thevar,P000662,Akshaya Jena,ASSOCIATE_OF,,2022-02-25,0.34,0.89,INTELLIGENCE_REPORT,0
E001692,P000661,Rajendran Thevar,P000645,Prasanna Mohanty,ASSOCIATE_OF,,2024-02-23,0.43,0.81,SEIZURE_MEMO,1
E001693,P000646,Jagabandhu Sahoo,P000653,Sudarshan Behera,ASSOCIATE_OF,,2019-11-05,0.43,0.99,IPDR,0
E001694,P000646,Jagabandhu Sahoo,P000635,Manikandan Annadurai,ASSOCIATE_OF,,2022-04-02,0.51,0.91,FIR,1
E001695,P000646,Jagabandhu Sahoo,P000634,Srinivas Bandari,ASSOCIATE_OF,,2025-09-28,0.72,0.66,SURVEILLANCE_REPORT,1
E001696,P000653,Sudarshan Behera,P000664,Mallesh Naidu,ASSOCIATE_OF,,2021-12-18,0.7,0.75,SOCIAL_MEDIA_INTEL,1
E001697,P000653,Sudarshan Behera,P000662,Akshaya Jena,ASSOCIATE_OF,,2020-07-20,0.58,0.87,IPDR,1
E001698,P000653,Sudarshan Behera,P000654,Manikandan Rajendran,ASSOCIATE_OF,,2019-05-12,0.59,0.48,TOWER_DUMP,1
E001699,P000653,Sudarshan Behera,P000645,Prasanna Mohanty,ASSOCIATE_OF,,2024-07-11,0.51,0.91,TOWER_DUMP,0
E001700,P000656,Niranjan Dash,P000622,Trilochan Mohanty,ASSOCIATE_OF,,2026-01-14,0.64,0.49,TOWER_DUMP,1
E001701,P000656,Niranjan Dash,P000664,Mallesh Naidu,ASSOCIATE_OF,,2026-01-04,0.5,0.55,INFORMANT_TIP,0
E001702,P000656,Niranjan Dash,P000662,Akshaya Jena,ASSOCIATE_OF,,2021-11-04,0.37,0.73,IPDR,1
E001703,P000656,Niranjan Dash,P000654,Manikandan Rajendran,ASSOCIATE_OF,,2021-06-05,0.43,0.85,CHARGESHEET,1
E001704,P000635,Manikandan Annadurai,P000632,Sekar Subramanian,ASSOCIATE_OF,,2019-10-19,0.55,0.49,IPDR,0
E001705,P000635,Manikandan Annadurai,P000648,Saravanan Mudaliar,ASSOCIATE_OF,,2024-12-23,0.72,0.46,FIR,1
E001706,P000635,Manikandan Annadurai,P000645,Prasanna Mohanty,ASSOCIATE_OF,,2025-11-10,0.44,0.68,FIR,1
E001707,P000622,Trilochan Mohanty,P000663,Sabita Sahoo,ASSOCIATE_OF,,2023-08-20,0.38,0.56,INTELLIGENCE_REPORT,0
E001708,P000622,Trilochan Mohanty,P000650,Kumaresan Muthusamy,ASSOCIATE_OF,,2024-04-15,0.51,0.78,BANK_STATEMENT,0
E001709,P000632,Sekar Subramanian,P000650,Kumaresan Muthusamy,ASSOCIATE_OF,,2020-02-28,0.76,0.91,TOWER_DUMP,1
E001710,P000634,Srinivas Bandari,P000664,Mallesh Naidu,ASSOCIATE_OF,,2024-07-11,0.79,0.46,PASSPORT_IMMIGRATION,1
E001711,P000634,Srinivas Bandari,P000654,Manikandan Rajendran,ASSOCIATE_OF,,2025-12-28,0.69,0.58,INTELLIGENCE_REPORT,1
E001712,P000634,Srinivas Bandari,P000644,Nagaraju Rao,ASSOCIATE_OF,,2019-09-02,0.64,0.49,CRIMINAL_HISTORY_DB,1
E001713,P000648,Saravanan Mudaliar,P000662,Akshaya Jena,ASSOCIATE_OF,,2019-03-20,0.41,0.52,IPDR,1
E001714,P000648,Saravanan Mudaliar,P000645,Prasanna Mohanty,ASSOCIATE_OF,,2020-01-10,0.64,0.59,SOCIAL_MEDIA_INTEL,1
E001715,P000663,Sabita Sahoo,P000664,Mallesh Naidu,ASSOCIATE_OF,,2023-10-08,0.37,0.55,BANK_STATEMENT,1
E001716,P000664,Mallesh Naidu,P000654,Manikandan Rajendran,ASSOCIATE_OF,,2026-05-10,0.33,0.8,INTELLIGENCE_REPORT,0
E001717,P000650,Kumaresan Muthusamy,P000644,Nagaraju Rao,ASSOCIATE_OF,,2021-06-13,0.75,0.68,SURVEILLANCE_REPORT,0
E001718,P000656,Niranjan Dash,P000664,Mallesh Naidu,CELLMATE_OF,,2020-03-07,0.46,0.7,CDR,0
E001719,P000660,Srinivas Kondapalli,P000640,Perumal Palanivel,CO_ACCUSED_WITH,,2019-10-12,0.42,0.72,IPDR,1
E001720,P000638,Mallesh Choudary,P000626,Murugan Muthusamy,CO_ACCUSED_WITH,,2025-08-05,0.78,0.71,CRIMINAL_HISTORY_DB,0
E001721,P000641,Palanisamy Palanivel,P000634,Srinivas Bandari,ASSOCIATE_OF,,2020-04-29,0.74,0.69,IPDR,1
E001722,P000664,Mallesh Naidu,P000642,Bhagaban Panda,ASSOCIATE_OF,,2024-11-09,0.49,0.83,PASSPORT_IMMIGRATION,1
E001723,P000619,Prasanna Mallick,P000626,Murugan Muthusamy,FAMILY_OF,Father,2024-03-20,0.9,0.95,CRIMINAL_HISTORY_DB,1
E001724,P000649,Srinivas Choudary,P000664,Mallesh Naidu,FAMILY_OF,Cousin,2024-02-23,0.9,0.95,CRIMINAL_HISTORY_DB,1
E001725,P000693,Arun Chauhan,P000695,Basanta Mallick,REPORTS_TO,,2024-08-31,0.87,0.9,INTELLIGENCE_REPORT,1
E001726,P000707,Akshaya Sahoo,P000695,Basanta Mallick,REPORTS_TO,,2024-07-06,0.97,0.9,INTELLIGENCE_REPORT,1
E001727,P000691,Arun Gupta,P000695,Basanta Mallick,FINANCES,,2020-04-23,0.97,0.86,BANK_STATEMENT,1
E001728,P000683,Sanjib Mistry,P000695,Basanta Mallick,FINANCES,,2018-12-26,0.76,0.86,BANK_STATEMENT,1
E001729,P000695,Basanta Mallick,P000705,Arindam Mondal,HANDLER_OF,,2020-11-10,0.3,0.6,INTELLIGENCE_REPORT,0
E001730,P000688,Pradip Ghosh,P000693,Arun Chauhan,REPORTS_TO,,2019-01-22,0.68,0.5,CRIMINAL_HISTORY_DB,0
E001731,P000673,Vijay Dubey,P000693,Arun Chauhan,REPORTS_TO,,2019-01-25,0.9,0.51,SURVEILLANCE_REPORT,1
E001732,P000701,Pradip Naskar,P000693,Arun Chauhan,REPORTS_TO,,2024-11-28,0.74,0.58,CDR,0
E001733,P000702,Basanta Jena,P000693,Arun Chauhan,REPORTS_TO,,2019-10-21,0.89,0.71,INTELLIGENCE_REPORT,1
E001734,P000689,Jagdish Verma,P000693,Arun Chauhan,REPORTS_TO,,2024-07-25,0.69,0.89,BANK_STATEMENT,0
E001735,P000693,Arun Chauhan,P000689,Jagdish Verma,RECRUITED_BY,,2019-06-25,0.27,0.69,SURVEILLANCE_REPORT,0
E001736,P000684,Sunil Verma,P000693,Arun Chauhan,REPORTS_TO,,2021-03-22,0.55,0.82,BANK_STATEMENT,0
E001737,P000680,Prakash Dubey,P000693,Arun Chauhan,REPORTS_TO,,2019-04-08,0.56,0.49,FIR,1
E001738,P000679,Bandana Sardar,P000693,Arun Chauhan,REPORTS_TO,,2024-09-16,0.74,0.51,IPDR,1
E001739,P000685,Balbir Mishra,P000693,Arun Chauhan,REPORTS_TO,,2023-12-04,0.69,0.62,SEIZURE_MEMO,1
E001740,P000674,Basanta Pradhan,P000693,Arun Chauhan,REPORTS_TO,,2024-06-07,0.73,0.66,IPDR,0
E001741,P000711,Vijay Singh,P000693,Arun Chauhan,REPORTS_TO,,2020-01-05,0.76,0.51,FIR,0
E001742,P000666,Hariom Bhardwaj,P000693,Arun Chauhan,REPORTS_TO,,2025-08-19,0.62,0.55,CDR,1
E001743,P000705,Arindam Mondal,P000693,Arun Chauhan,REPORTS_TO,,2018-03-14,0.64,0.94,SEIZURE_MEMO,1
E001744,P000668,Sarat Rout,P000693,Arun Chauhan,REPORTS_TO,,2021-03-12,0.64,0.69,SOCIAL_MEDIA_INTEL,1
E001745,P000693,Arun Chauhan,P000668,Sarat Rout,RECRUITED_BY,,2021-05-28,0.93,0.6,TOWER_DUMP,1
E001746,P000681,Ashim Biswas,P000693,Arun Chauhan,REPORTS_TO,,2022-03-14,0.72,0.63,INFORMANT_TIP,0
E001747,P000671,Basanta Jena,P000693,Arun Chauhan,REPORTS_TO,,2022-05-13,0.72,0.75,INTELLIGENCE_REPORT,1
E001748,P000708,Rabindra Nayak,P000693,Arun Chauhan,REPORTS_TO,,2022-01-09,0.69,0.94,IPDR,0
E001749,P000683,Sanjib Mistry,P000693,Arun Chauhan,REPORTS_TO,,2022-05-13,0.55,0.76,INTELLIGENCE_REPORT,1
E001750,P000709,Akshaya Sahoo,P000693,Arun Chauhan,REPORTS_TO,,2018-02-11,0.75,0.81,INTELLIGENCE_REPORT,1
E001751,P000703,Mahesh Saini,P000693,Arun Chauhan,REPORTS_TO,,2024-06-07,0.74,0.9,INFORMANT_TIP,1
E001752,P000686,Arindam Halder,P000693,Arun Chauhan,REPORTS_TO,,2019-10-02,0.74,0.54,CHARGESHEET,0
E001753,P000676,Kartik Sardar,P000693,Arun Chauhan,REPORTS_TO,,2022-12-12,0.65,0.49,PASSPORT_IMMIGRATION,0
E001754,P000688,Pradip Ghosh,P000673,Vijay Dubey,ASSOCIATE_OF,,2021-05-01,0.58,0.46,SURVEILLANCE_REPORT,1
E001755,P000688,Pradip Ghosh,P000685,Balbir Mishra,ASSOCIATE_OF,,2023-12-20,0.5,0.59,INTELLIGENCE_REPORT,1
E001756,P000688,Pradip Ghosh,P000674,Basanta Pradhan,ASSOCIATE_OF,,2025-10-05,0.7,0.75,CRIMINAL_HISTORY_DB,1
E001757,P000688,Pradip Ghosh,P000711,Vijay Singh,ASSOCIATE_OF,,2021-02-19,0.68,0.67,CRIMINAL_HISTORY_DB,1
E001758,P000688,Pradip Ghosh,P000666,Hariom Bhardwaj,ASSOCIATE_OF,,2020-04-26,0.67,0.81,INFORMANT_TIP,0
E001759,P000688,Pradip Ghosh,P000709,Akshaya Sahoo,ASSOCIATE_OF,,2024-02-26,0.32,0.88,TOWER_DUMP,1
E001760,P000688,Pradip Ghosh,P000686,Arindam Halder,ASSOCIATE_OF,,2025-07-21,0.41,0.48,BANK_STATEMENT,1
E001761,P000673,Vijay Dubey,P000680,Prakash Dubey,ASSOCIATE_OF,,2022-09-12,0.74,0.94,INTELLIGENCE_REPORT,1
E001762,P000673,Vijay Dubey,P000685,Balbir Mishra,ASSOCIATE_OF,,2020-01-10,0.59,0.71,FIR,1
E001763,P000673,Vijay Dubey,P000674,Basanta Pradhan,ASSOCIATE_OF,,2022-10-17,0.66,0.48,CHARGESHEET,1
E001764,P000701,Pradip Naskar,P000680,Prakash Dubey,ASSOCIATE_OF,,2023-10-23,0.77,0.8,IPDR,1
E001765,P000701,Pradip Naskar,P000703,Mahesh Saini,ASSOCIATE_OF,,2018-04-19,0.65,0.9,CHARGESHEET,0
E001766,P000702,Basanta Jena,P000674,Basanta Pradhan,ASSOCIATE_OF,,2024-12-26,0.31,0.99,SURVEILLANCE_REPORT,1
E001767,P000702,Basanta Jena,P000683,Sanjib Mistry,ASSOCIATE_OF,,2023-09-06,0.64,0.98,TOWER_DUMP,1
E001768,P000689,Jagdish Verma,P000684,Sunil Verma,ASSOCIATE_OF,,2024-12-14,0.79,0.73,SURVEILLANCE_REPORT,0
E001769,P000689,Jagdish Verma,P000680,Prakash Dubey,ASSOCIATE_OF,,2025-07-19,0.7,0.93,INTELLIGENCE_REPORT,0
E001770,P000684,Sunil Verma,P000668,Sarat Rout,ASSOCIATE_OF,,2022-09-28,0.73,0.74,INTELLIGENCE_REPORT,1
E001771,P000684,Sunil Verma,P000683,Sanjib Mistry,ASSOCIATE_OF,,2021-07-21,0.52,0.58,SURVEILLANCE_REPORT,1
E001772,P000684,Sunil Verma,P000709,Akshaya Sahoo,ASSOCIATE_OF,,2022-10-16,0.56,0.64,SOCIAL_MEDIA_INTEL,1
E001773,P000680,Prakash Dubey,P000679,Bandana Sardar,ASSOCIATE_OF,,2020-09-29,0.53,0.7,SURVEILLANCE_REPORT,0
E001774,P000680,Prakash Dubey,P000668,Sarat Rout,ASSOCIATE_OF,,2025-04-04,0.61,0.54,FIR,1
E001775,P000680,Prakash Dubey,P000709,Akshaya Sahoo,ASSOCIATE_OF,,2022-04-20,0.53,0.61,INFORMANT_TIP,0
E001776,P000679,Bandana Sardar,P000685,Balbir Mishra,ASSOCIATE_OF,,2022-03-09,0.69,0.95,CRIMINAL_HISTORY_DB,0
E001777,P000679,Bandana Sardar,P000666,Hariom Bhardwaj,ASSOCIATE_OF,,2025-08-18,0.69,0.91,SEIZURE_MEMO,0
E001778,P000679,Bandana Sardar,P000668,Sarat Rout,ASSOCIATE_OF,,2018-07-07,0.75,0.79,INTELLIGENCE_REPORT,0
E001779,P000679,Bandana Sardar,P000709,Akshaya Sahoo,ASSOCIATE_OF,,2020-05-25,0.72,0.55,FIR,0
E001780,P000674,Basanta Pradhan,P000666,Hariom Bhardwaj,ASSOCIATE_OF,,2018-07-10,0.79,0.48,CRIMINAL_HISTORY_DB,1
E001781,P000674,Basanta Pradhan,P000676,Kartik Sardar,ASSOCIATE_OF,,2023-10-15,0.4,0.76,INFORMANT_TIP,1
E001782,P000711,Vijay Singh,P000708,Rabindra Nayak,ASSOCIATE_OF,,2018-07-11,0.44,0.66,SEIZURE_MEMO,0
E001783,P000711,Vijay Singh,P000703,Mahesh Saini,ASSOCIATE_OF,,2021-02-02,0.5,0.67,IPDR,1
E001784,P000666,Hariom Bhardwaj,P000681,Ashim Biswas,ASSOCIATE_OF,,2025-02-03,0.52,0.59,SOCIAL_MEDIA_INTEL,1
E001785,P000666,Hariom Bhardwaj,P000708,Rabindra Nayak,ASSOCIATE_OF,,2020-03-11,0.32,0.51,CDR,0
E001786,P000666,Hariom Bhardwaj,P000683,Sanjib Mistry,ASSOCIATE_OF,,2022-10-08,0.78,0.63,INFORMANT_TIP,1
E001787,P000705,Arindam Mondal,P000709,Akshaya Sahoo,ASSOCIATE_OF,,2022-09-27,0.64,0.54,SEIZURE_MEMO,1
E001788,P000705,Arindam Mondal,P000686,Arindam Halder,ASSOCIATE_OF,,2020-07-24,0.63,0.56,INFORMANT_TIP,1
E001789,P000705,Arindam Mondal,P000676,Kartik Sardar,ASSOCIATE_OF,,2018-03-04,0.79,0.88,INTELLIGENCE_REPORT,0
E001790,P000668,Sarat Rout,P000676,Kartik Sardar,ASSOCIATE_OF,,2019-11-19,0.38,0.59,IPDR,1
E001791,P000681,Ashim Biswas,P000683,Sanjib Mistry,ASSOCIATE_OF,,2026-02-23,0.8,0.98,SOCIAL_MEDIA_INTEL,0
E001792,P000681,Ashim Biswas,P000703,Mahesh Saini,ASSOCIATE_OF,,2023-01-09,0.73,0.96,SEIZURE_MEMO,0
E001793,P000671,Basanta Jena,P000708,Rabindra Nayak,ASSOCIATE_OF,,2024-09-28,0.68,0.92,INTELLIGENCE_REPORT,1
E001794,P000683,Sanjib Mistry,P000709,Akshaya Sahoo,ASSOCIATE_OF,,2024-04-27,0.78,0.53,FIR,1
E001795,P000682,Rupa Das,P000707,Akshaya Sahoo,REPORTS_TO,,2025-02-09,0.61,0.63,SEIZURE_MEMO,1
E001796,P000707,Akshaya Sahoo,P000682,Rupa Das,RECRUITED_BY,,2022-07-25,0.64,0.54,SOCIAL_MEDIA_INTEL,0
E001797,P000675,Naresh Shukla,P000707,Akshaya Sahoo,REPORTS_TO,,2023-07-30,0.66,0.86,SOCIAL_MEDIA_INTEL,1
E001798,P000707,Akshaya Sahoo,P000675,Naresh Shukla,RECRUITED_BY,,2021-01-10,0.87,0.86,FIR,1
E001799,P000667,Pramod Singh,P000707,Akshaya Sahoo,REPORTS_TO,,2025-06-08,0.63,0.73,SOCIAL_MEDIA_INTEL,0
E001800,P000707,Akshaya Sahoo,P000667,Pramod Singh,RECRUITED_BY,,2021-02-14,0.88,0.61,SOCIAL_MEDIA_INTEL,0
E001801,P000678,Bibhuti Munda,P000707,Akshaya Sahoo,REPORTS_TO,,2025-08-22,0.63,0.52,INFORMANT_TIP,1
E001802,P000691,Arun Gupta,P000707,Akshaya Sahoo,REPORTS_TO,,2019-01-04,0.65,0.54,INTELLIGENCE_REPORT,1
E001803,P000692,Bimal Halder,P000707,Akshaya Sahoo,REPORTS_TO,,2020-07-01,0.58,0.96,PASSPORT_IMMIGRATION,1
E001804,P000698,Sunil Pandey,P000707,Akshaya Sahoo,REPORTS_TO,,2019-03-23,0.76,0.72,CHARGESHEET,1
E001805,P000706,Balbir Baghel,P000707,Akshaya Sahoo,REPORTS_TO,,2021-09-13,0.88,0.82,FIR,1
E001806,P000694,Gautam Sen,P000707,Akshaya Sahoo,REPORTS_TO,,2019-03-14,0.71,0.74,SURVEILLANCE_REPORT,0
E001807,P000672,Sasmita Mallick,P000707,Akshaya Sahoo,REPORTS_TO,,2023-08-23,0.88,0.57,SOCIAL_MEDIA_INTEL,0
E001808,P000710,Sujoy Bhattacharya,P000707,Akshaya Sahoo,REPORTS_TO,,2022-08-16,0.53,0.9,TOWER_DUMP,1
E001809,P000712,Basanta Panda,P000707,Akshaya Sahoo,REPORTS_TO,,2025-02-07,0.57,0.68,SURVEILLANCE_REPORT,1
E001810,P000670,Bhagaban Sahoo,P000707,Akshaya Sahoo,REPORTS_TO,,2023-10-21,0.65,0.53,INFORMANT_TIP,0
E001811,P000707,Akshaya Sahoo,P000670,Bhagaban Sahoo,RECRUITED_BY,,2025-01-06,0.88,0.7,TOWER_DUMP,0
E001812,P000690,Bimal Majumdar,P000707,Akshaya Sahoo,REPORTS_TO,,2020-10-28,0.73,0.47,TOWER_DUMP,0
E001813,P000687,Dinesh Prajapati,P000707,Akshaya Sahoo,REPORTS_TO,,2018-10-03,0.68,0.83,SOCIAL_MEDIA_INTEL,0
E001814,P000696,Jagabandhu Sahoo,P000707,Akshaya Sahoo,REPORTS_TO,,2020-07-06,0.7,0.62,INFORMANT_TIP,0
E001815,P000704,Udaiveer Srivastava,P000707,Akshaya Sahoo,REPORTS_TO,,2022-09-26,0.87,0.73,PASSPORT_IMMIGRATION,0
E001816,P000699,Prasanna Jena,P000707,Akshaya Sahoo,REPORTS_TO,,2019-06-08,0.56,0.48,FIR,0
E001817,P000707,Akshaya Sahoo,P000699,Prasanna Jena,HANDLER_OF,,2021-10-19,0.91,0.63,IPDR,0
E001818,P000677,Bhagaban Dash,P000707,Akshaya Sahoo,REPORTS_TO,,2024-12-13,0.71,0.82,PASSPORT_IMMIGRATION,1
E001819,P000707,Akshaya Sahoo,P000677,Bhagaban Dash,RECRUITED_BY,,2024-10-08,0.92,0.82,SURVEILLANCE_REPORT,1
E001820,P000697,Kartik Dutta,P000707,Akshaya Sahoo,REPORTS_TO,,2022-07-03,0.58,0.59,CHARGESHEET,1
E001821,P000700,Mahesh Yadav,P000707,Akshaya Sahoo,REPORTS_TO,,2024-03-27,0.8,0.5,CDR,1
E001822,P000669,Tapan Naskar,P000707,Akshaya Sahoo,REPORTS_TO,,2020-01-26,0.73,0.7,FIR,0
E001823,P000682,Rupa Das,P000675,Naresh Shukla,ASSOCIATE_OF,,2019-11-20,0.76,0.77,IPDR,1
E001824,P000682,Rupa Das,P000667,Pramod Singh,ASSOCIATE_OF,,2025-01-10,0.67,0.83,CDR,1
E001825,P000682,Rupa Das,P000706,Balbir Baghel,ASSOCIATE_OF,,2018-04-21,0.35,0.65,FIR,0
E001826,P000682,Rupa Das,P000670,Bhagaban Sahoo,ASSOCIATE_OF,,2023-09-18,0.59,0.67,SEIZURE_MEMO,0
E001827,P000682,Rupa Das,P000687,Dinesh Prajapati,ASSOCIATE_OF,,2023-11-04,0.63,0.86,PASSPORT_IMMIGRATION,1
E001828,P000682,Rupa Das,P000696,Jagabandhu Sahoo,ASSOCIATE_OF,,2022-07-06,0.61,0.7,IPDR,1
E001829,P000675,Naresh Shukla,P000710,Sujoy Bhattacharya,ASSOCIATE_OF,,2020-08-30,0.74,0.53,SOCIAL_MEDIA_INTEL,1
E001830,P000675,Naresh Shukla,P000704,Udaiveer Srivastava,ASSOCIATE_OF,,2018-02-19,0.58,0.83,CHARGESHEET,1
E001831,P000675,Naresh Shukla,P000699,Prasanna Jena,ASSOCIATE_OF,,2023-09-27,0.35,0.72,PASSPORT_IMMIGRATION,0
E001832,P000675,Naresh Shukla,P000669,Tapan Naskar,ASSOCIATE_OF,,2018-02-04,0.53,0.75,INFORMANT_TIP,1
E001833,P000667,Pramod Singh,P000691,Arun Gupta,ASSOCIATE_OF,,2025-07-22,0.68,0.72,CDR,1
E001834,P000667,Pramod Singh,P000706,Balbir Baghel,ASSOCIATE_OF,,2019-01-24,0.41,0.51,TOWER_DUMP,0
E001835,P000667,Pramod Singh,P000696,Jagabandhu Sahoo,ASSOCIATE_OF,,2019-10-06,0.47,0.96,FIR,1
E001836,P000667,Pramod Singh,P000677,Bhagaban Dash,ASSOCIATE_OF,,2025-11-17,0.47,0.91,IPDR,1
E001837,P000667,Pramod Singh,P000700,Mahesh Yadav,ASSOCIATE_OF,,2020-12-09,0.67,0.98,TOWER_DUMP,1
E001838,P000678,Bibhuti Munda,P000692,Bimal Halder,ASSOCIATE_OF,,2022-02-09,0.75,0.6,INFORMANT_TIP,0
E001839,P000678,Bibhuti Munda,P000672,Sasmita Mallick,ASSOCIATE_OF,,2021-04-20,0.61,0.48,SEIZURE_MEMO,1
E001840,P000678,Bibhuti Munda,P000677,Bhagaban Dash,ASSOCIATE_OF,,2024-03-11,0.75,0.47,CHARGESHEET,0
E001841,P000691,Arun Gupta,P000670,Bhagaban Sahoo,ASSOCIATE_OF,,2024-02-23,0.35,0.63,INFORMANT_TIP,0
E001842,P000691,Arun Gupta,P000699,Prasanna Jena,ASSOCIATE_OF,,2022-04-06,0.62,0.48,INTELLIGENCE_REPORT,1
E001843,P000692,Bimal Halder,P000706,Balbir Baghel,ASSOCIATE_OF,,2022-04-18,0.39,0.87,CRIMINAL_HISTORY_DB,1
E001844,P000692,Bimal Halder,P000712,Basanta Panda,ASSOCIATE_OF,,2021-04-18,0.49,0.87,BANK_STATEMENT,1
E001845,P000692,Bimal Halder,P000687,Dinesh Prajapati,ASSOCIATE_OF,,2025-02-14,0.39,0.59,CDR,0
E001846,P000692,Bimal Halder,P000699,Prasanna Jena,ASSOCIATE_OF,,2023-08-25,0.58,0.75,BANK_STATEMENT,0
E001847,P000692,Bimal Halder,P000669,Tapan Naskar,ASSOCIATE_OF,,2019-02-14,0.34,0.68,PASSPORT_IMMIGRATION,0
E001848,P000706,Balbir Baghel,P000694,Gautam Sen,ASSOCIATE_OF,,2021-11-28,0.6,0.63,SURVEILLANCE_REPORT,0
E001849,P000706,Balbir Baghel,P000670,Bhagaban Sahoo,ASSOCIATE_OF,,2023-05-19,0.37,0.9,SEIZURE_MEMO,0
E001850,P000706,Balbir Baghel,P000690,Bimal Majumdar,ASSOCIATE_OF,,2024-02-24,0.62,0.57,SOCIAL_MEDIA_INTEL,0
E001851,P000706,Balbir Baghel,P000700,Mahesh Yadav,ASSOCIATE_OF,,2025-12-22,0.36,0.9,CRIMINAL_HISTORY_DB,1
E001852,P000694,Gautam Sen,P000712,Basanta Panda,ASSOCIATE_OF,,2024-01-23,0.61,0.98,INFORMANT_TIP,1
E001853,P000694,Gautam Sen,P000690,Bimal Majumdar,ASSOCIATE_OF,,2018-04-20,0.72,0.52,CDR,0
E001854,P000694,Gautam Sen,P000696,Jagabandhu Sahoo,ASSOCIATE_OF,,2018-11-05,0.56,0.57,SEIZURE_MEMO,1
E001855,P000694,Gautam Sen,P000704,Udaiveer Srivastava,ASSOCIATE_OF,,2021-11-17,0.32,0.85,SURVEILLANCE_REPORT,1
E001856,P000694,Gautam Sen,P000699,Prasanna Jena,ASSOCIATE_OF,,2020-08-30,0.57,0.82,CHARGESHEET,0
E001857,P000694,Gautam Sen,P000669,Tapan Naskar,ASSOCIATE_OF,,2024-01-23,0.69,0.62,SEIZURE_MEMO,1
E001858,P000672,Sasmita Mallick,P000670,Bhagaban Sahoo,ASSOCIATE_OF,,2024-09-12,0.56,0.9,PASSPORT_IMMIGRATION,0
E001859,P000672,Sasmita Mallick,P000699,Prasanna Jena,ASSOCIATE_OF,,2022-12-14,0.43,0.88,TOWER_DUMP,0
E001860,P000710,Sujoy Bhattacharya,P000696,Jagabandhu Sahoo,ASSOCIATE_OF,,2019-03-07,0.4,0.67,PASSPORT_IMMIGRATION,0
E001861,P000710,Sujoy Bhattacharya,P000699,Prasanna Jena,ASSOCIATE_OF,,2018-04-07,0.48,0.79,IPDR,0
E001862,P000710,Sujoy Bhattacharya,P000697,Kartik Dutta,ASSOCIATE_OF,,2021-04-06,0.41,0.7,SEIZURE_MEMO,1
E001863,P000712,Basanta Panda,P000696,Jagabandhu Sahoo,ASSOCIATE_OF,,2020-12-31,0.56,0.74,SEIZURE_MEMO,1
E001864,P000670,Bhagaban Sahoo,P000699,Prasanna Jena,ASSOCIATE_OF,,2023-11-05,0.69,0.77,BANK_STATEMENT,1
E001865,P000670,Bhagaban Sahoo,P000677,Bhagaban Dash,ASSOCIATE_OF,,2018-07-30,0.67,0.96,SURVEILLANCE_REPORT,0
E001866,P000690,Bimal Majumdar,P000687,Dinesh Prajapati,ASSOCIATE_OF,,2020-03-21,0.55,0.77,SOCIAL_MEDIA_INTEL,0
E001867,P000690,Bimal Majumdar,P000700,Mahesh Yadav,ASSOCIATE_OF,,2018-06-04,0.59,0.48,SOCIAL_MEDIA_INTEL,1
E001868,P000687,Dinesh Prajapati,P000697,Kartik Dutta,ASSOCIATE_OF,,2019-01-30,0.31,0.72,SEIZURE_MEMO,1
E001869,P000696,Jagabandhu Sahoo,P000697,Kartik Dutta,ASSOCIATE_OF,,2025-03-20,0.74,0.96,SOCIAL_MEDIA_INTEL,1
E001870,P000696,Jagabandhu Sahoo,P000700,Mahesh Yadav,ASSOCIATE_OF,,2019-10-14,0.69,0.48,SURVEILLANCE_REPORT,1
E001871,P000696,Jagabandhu Sahoo,P000669,Tapan Naskar,ASSOCIATE_OF,,2019-12-01,0.31,0.74,PASSPORT_IMMIGRATION,1
E001872,P000697,Kartik Dutta,P000700,Mahesh Yadav,ASSOCIATE_OF,,2022-12-11,0.77,0.7,BANK_STATEMENT,0
E001873,P000697,Kartik Dutta,P000669,Tapan Naskar,ASSOCIATE_OF,,2024-01-03,0.56,0.59,SOCIAL_MEDIA_INTEL,1
E001874,P000687,Dinesh Prajapati,P000674,Basanta Pradhan,ASSOCIATE_OF,,2019-01-18,0.61,0.49,SURVEILLANCE_REPORT,1
E001875,P000696,Jagabandhu Sahoo,P000701,Pradip Naskar,SHARES_HIDEOUT_WITH,,2021-10-03,0.3,0.61,SEIZURE_MEMO,0
E001876,P000687,Dinesh Prajapati,P000700,Mahesh Yadav,ASSOCIATE_OF,,2018-06-23,0.61,0.51,TOWER_DUMP,0
E001877,P000698,Sunil Pandey,P000675,Naresh Shukla,CELLMATE_OF,,2022-06-26,0.39,0.8,TOWER_DUMP,0
E001878,P000684,Sunil Verma,P000673,Vijay Dubey,FAMILY_OF,Uncle,2020-12-01,0.9,0.95,CRIMINAL_HISTORY_DB,1
