phone_id,device_id,imei,msisdn,first_seen,last_seen
PH002058,DEV000944,019267397300292,7600566937,2016-10-05,2026-06-30
PH002059,DEV000945,499880761032936,9153286512,2015-08-07,2026-06-30
PH002060,DEV000945,499880761032936,7990878456,2024-02-14,2024-06-23
PH002061,DEV000945,499880761032936,9194303919,2026-03-20,2026-06-30
PH002062,DEV000946,498953602567485,7856468147,2015-09-29,2026-06-30
PH002063,DEV000947,352773844924861,7996071410,2017-10-16,2026-06-30
PH002064,DEV000947,352773844924861,8311969539,2021-02-18,2026-06-30
PH002065,DEV000947,352773844924861,9206845027,2020-03-02,2020-08-11
PH002066,DEV000948,350718666954845,8974839644,2017-02-02,2026-06-30
PH002067,DEV000948,350718666954845,9643288674,2023-04-26,2024-04-30
PH002068,DEV000948,350718666954845,8115618825,2026-04-19,2026-06-30
PH002069,DEV000948,350718666954845,7713289403,2025-04-12,2026-04-23
PH002070,DEV000949,015337262293709,7383489816,2015-08-20,2026-06-30
PH002071,DEV000949,015337262293709,8801593860,2018-07-22,2026-06-30
PH002072,DEV000949,015337262293709,9681648124,2022-08-23,2026-06-30
PH002073,DEV000949,015337262293709,9406896591,2023-01-07,2024-01-29
PH002074,DEV000950,018087079892236,7694562721,2016-04-11,2026-06-30
PH002075,DEV000951,013982471192480,7032696335,2015-09-20,2026-06-30
PH002076,DEV000951,013982471192480,8320750644,2023-05-07,2024-05-21
PH002077,DEV000951,013982471192480,8617941491,2024-03-16,2025-02-19
PH002078,DEV000951,013982471192480,9155173728,2023-10-22,2026-06-30
PH002079,DEV000953,017490162688865,9181168178,2017-06-10,2026-06-30
PH002080,DEV000952,358407726711840,8645446595,2021-10-08,2022-01-13
PH002081,DEV000952,358407726711840,8045030892,2018-01-14,2026-06-30
PH002082,DEV000952,358407726711840,9628010554,2023-04-14,2026-06-30
PH002083,DEV000954,354148838109560,7244866083,2017-06-29,2026-06-30
PH002084,DEV000954,354148838109560,8761107663,2020-01-29,2020-12-05
PH002085,DEV000954,354148838109560,9381018893,2019-02-06,2026-06-30
PH002086,DEV000954,354148838109560,8998037571,2019-12-19,2020-03-25
PH002087,DEV000954,354148838109560,8624883271,2024-07-04,2026-06-30
PH002088,DEV000954,354148838109560,7939980885,2023-09-06,2024-08-07
PH002089,DEV000956,497840317552930,7707679987,2016-12-04,2026-06-30
PH002090,DEV000955,352383580604931,8051379767,2025-02-12,2026-06-30
PH002091,DEV000956,497840317552930,9732657459,2018-01-05,2026-06-30
PH002092,DEV000955,352383580604931,9496555687,2019-05-27,2019-08-28
PH002093,DEV000958,499215775981087,7950755902,2017-04-29,2026-06-30
PH002094,DEV000957,351580935853812,8940967934,2024-05-02,2026-06-30
PH002095,DEV000958,499215775981087,7459454894,2024-03-26,2026-06-30
PH002096,DEV000959,350842668323265,9796374641,2016-05-17,2026-06-30
PH002097,DEV000959,350842668323265,9137552068,2019-04-11,2026-06-30
PH002098,DEV000960,496676936534593,8336324449,2017-02-18,2026-06-30
PH002099,DEV000960,496676936534593,9266621444,2020-02-24,2026-06-30
PH002100,DEV000960,496676936534593,8457627865,2022-08-03,2026-06-30
PH002101,DEV000961,866241764596068,8875961298,2020-04-22,2021-04-09
PH002102,DEV000960,496676936534593,9060147423,2023-04-11,2026-06-30
PH002103,DEV000962,357189861042556,9195614282,2016-09-15,2026-06-30
PH002104,DEV000962,357189861042556,9762956545,2021-11-13,2026-06-30
PH002105,DEV000963,491737899642162,8265773337,2017-06-17,2026-06-30
PH002106,DEV000963,491737899642162,9851958565,2022-05-28,2026-06-30
PH002107,DEV000963,491737899642162,7460789996,2023-03-30,2023-08-08
PH002108,DEV000965,018072611779669,9134894660,2016-04-03,2026-06-30
PH002109,DEV000966,011464899515713,8593033622,2018-06-04,2026-06-30
PH002110,DEV000966,011464899515713,8443386759,2022-07-14,2023-02-09
PH002111,DEV000966,011464899515713,8337149976,2019-01-06,2019-10-02
PH002112,DEV000967,864633103123366,9256146792,2016-08-30,2026-06-30
PH002113,DEV000967,864633103123366,7661212598,2018-07-05,2026-06-30
PH002114,DEV000968,497259089020176,8800204911,2025-10-15,2026-06-30
PH002115,DEV000970,499051449494264,7315041691,2017-11-10,2026-06-30
PH002116,DEV000969,868737370511321,7042188003,2026-01-15,2026-06-30
PH002117,DEV000970,499051449494264,8626613966,2021-05-04,2026-06-30
PH002118,DEV000970,499051449494264,7914675271,2021-12-17,2026-06-30
PH002119,DEV000971,018274069435797,9659515913,2015-12-30,2026-06-30
PH002120,DEV000972,354958081944752,9486459041,2026-06-11,2026-06-30
PH002121,DEV000972,354958081944752,9120231340,2024-09-13,2026-06-30
PH002122,DEV000971,018274069435797,7627980378,2019-01-30,2026-06-30
PH002123,DEV000973,358590993223835,9298483584,2017-10-04,2026-06-30
PH002124,DEV000973,358590993223835,8964888301,2019-06-17,2026-06-30
PH002125,DEV000973,358590993223835,9265845645,2021-05-10,2026-06-30
PH002126,DEV000973,358590993223835,8067676873,2020-11-10,2026-06-30
PH002127,DEV000974,869320517629274,8566903041,2016-03-20,2026-06-30
PH002128,DEV000974,869320517629274,7413787274,2020-11-10,2021-11-08
PH002129,DEV000974,869320517629274,8392789568,2019-02-12,2026-06-30
PH002130,DEV000975,498519323037478,8088023605,2017-03-09,2026-06-30
PH002131,DEV000975,498519323037478,7364447244,2019-01-18,2026-06-30
PH002132,DEV000975,498519323037478,9240093026,2020-06-05,2026-06-30
PH002133,DEV000976,860370034223928,8247777684,2017-07-03,2026-06-30
PH002134,DEV000976,860370034223928,7085606700,2021-06-16,2022-01-26
PH002135,DEV000977,016151923144361,7277334201,2017-03-21,2026-06-30
PH002136,DEV000977,016151923144361,7585340512,2024-09-21,2026-06-30
PH002137,DEV000977,016151923144361,8535745315,2024-04-12,2026-06-30
PH002138,DEV000977,016151923144361,9833731408,2022-09-27,2026-06-30
PH002139,DEV000978,862291532543999,7997194562,2015-12-12,2026-06-30
PH002140,DEV000978,862291532543999,7075151536,2021-08-03,2022-02-15
PH002141,DEV000978,862291532543999,8913278452,2024-09-08,2025-04-01
PH002142,DEV000979,355192624377632,8214823631,2017-07-14,2026-06-30
PH002143,DEV000979,355192624377632,7551501920,2018-10-24,2026-06-30
PH002144,DEV000980,869388062353959,8447418618,2016-02-11,2026-06-30
PH002145,DEV000980,869388062353959,8661823666,2018-11-22,2026-06-30
PH002146,DEV000980,869388062353959,7029904057,2022-12-17,2026-06-30
PH002147,DEV000983,018061871697475,7478451181,2017-05-05,2026-06-30
PH002148,DEV000983,018061871697475,7775615013,2018-03-25,2026-06-30
PH002149,DEV000982,018346361962089,8111474826,2019-01-31,2026-06-30
PH002150,DEV000983,018061871697475,7330389314,2023-09-28,2026-06-30
PH002151,DEV000983,018061871697475,8065868045,2025-07-09,2025-12-09
PH002152,DEV000983,018061871697475,7513629791,2020-07-17,2026-06-30
PH002153,DEV000984,863494826099148,7853413309,2015-12-24,2026-06-30
PH002154,DEV000984,863494826099148,8879148541,2022-10-29,2026-06-30
PH002155,DEV000985,354824254497455,8109224330,2016-07-18,2026-06-30
PH002156,DEV000985,354824254497455,9511019456,2021-12-09,2026-06-30
PH002157,DEV000985,354824254497455,7397053049,2019-08-13,2026-06-30
PH002158,DEV000985,354824254497455,9486572748,2023-08-10,2026-06-30
PH002159,DEV000986,492103787424835,9924787936,2017-09-20,2026-06-30
PH002160,DEV000986,492103787424835,7339233209,2018-08-07,2019-07-17
PH002161,DEV000987,868991164260625,8239284906,2017-11-20,2026-06-30
PH002162,DEV000988,499989708369609,9930085604,2021-04-20,2026-06-30
PH002163,DEV000988,499989708369609,8999355954,2020-04-08,2020-07-29
PH002164,DEV000990,496620897598640,9727742540,2016-10-14,2026-06-30
PH002165,DEV000990,496620897598640,9200910602,2023-12-28,2026-06-30
PH002166,DEV000989,498765741781513,9353770431,2025-10-10,2026-06-30
PH002167,DEV000989,498765741781513,7288282461,2018-05-14,2018-09-15
PH002168,DEV000991,012393222074136,8236074387,2016-04-27,2026-06-30
PH002169,DEV000992,498212697046376,8081463463,2016-01-28,2026-06-30
PH002170,DEV000993,863463306138338,9964022163,2016-03-24,2026-06-30
PH002171,DEV000994,353991478938018,9448541923,2016-08-05,2026-06-30
PH002172,DEV000994,353991478938018,7201506319,2024-04-09,2024-09-06
PH002173,DEV000994,353991478938018,7099747895,2024-09-03,2024-11-19
PH002174,DEV000994,353991478938018,8564485224,2020-09-04,2026-06-30
PH002175,DEV000995,862819918094914,8407825495,2023-09-07,2026-06-30
PH002176,DEV000996,355336073262986,9091893891,2017-07-24,2026-06-30
PH002177,DEV000996,355336073262986,9165393124,2019-11-11,2026-06-30
PH002178,DEV000997,010601936352234,9172662456,2017-03-19,2026-06-30
PH002179,DEV000997,010601936352234,9158843373,2018-12-29,2026-06-30
PH002180,DEV000997,010601936352234,8748280736,2019-05-18,2026-06-30
PH002181,DEV000999,499035421771650,7631679477,2016-10-09,2026-06-30
PH002182,DEV000999,499035421771650,7257482862,2019-11-05,2026-06-30
PH002183,DEV001000,014442056706248,8242114225,2017-06-27,2026-06-30
PH002184,DEV001000,014442056706248,9934280027,2021-08-15,2026-06-30
PH002185,DEV001001,868856867914869,9538017065,2021-06-14,2022-01-22
PH002186,DEV001000,014442056706248,7105313449,2023-07-05,2026-06-30
PH002187,DEV001002,352676129754361,7320627495,2016-12-29,2026-06-30
PH002188,DEV001002,352676129754361,8660549722,2020-04-25,2020-08-03
PH002189,DEV001003,359386465248706,9442249050,2016-12-28,2026-06-30
PH002190,DEV001003,359386465248706,7296988136,2026-02-28,2026-06-30
PH002191,DEV001003,359386465248706,8387296033,2022-12-07,2026-06-30
PH002192,DEV001003,359386465248706,7338076701,2022-05-08,2026-06-30
PH002193,DEV001004,860459615176024,7283960987,2017-07-21,2026-06-30
PH002194,DEV001004,860459615176024,8059364570,2025-02-28,2026-06-30
PH002195,DEV001004,860459615176024,8073291256,2018-06-24,2026-06-30
PH002196,DEV001004,860459615176024,8891694499,2024-10-15,2026-06-30
PH002197,DEV001006,498074882967820,7521560655,2016-09-07,2026-06-30
PH002198,DEV001006,498074882967820,8378323840,2022-08-30,2026-06-30
PH002199,DEV001006,498074882967820,8087308895,2021-10-06,2026-06-30
PH002200,DEV001006,498074882967820,9134740961,2026-06-28,2026-06-30
PH002201,DEV001007,496480489756885,8980585465,2016-01-19,2026-06-30
PH002202,DEV001007,496480489756885,9778554597,2020-08-14,2026-06-30
PH002203,DEV001007,496480489756885,7330944046,2020-03-22,2026-06-30
PH002204,DEV001007,496480489756885,8327660017,2018-03-20,2026-06-30
PH002205,DEV001008,353988058781039,8334737114,2015-09-22,2026-06-30
PH002206,DEV001008,353988058781039,8409266206,2024-06-14,2025-06-29
PH002207,DEV001009,864363942910663,7128048458,2016-03-23,2026-06-30
PH002208,DEV001009,864363942910663,8874769209,2025-01-10,2026-06-30
PH002209,DEV001009,864363942910663,9162867715,2020-04-20,2026-06-30
PH002210,DEV001010,352600534906020,7039340737,2022-12-26,2023-05-02
PH002211,DEV001011,490026552309010,8516099182,2017-07-02,2026-06-30
PH002212,DEV001012,358815571600715,7585877484,2018-07-06,2026-06-30
PH002213,DEV001011,490026552309010,9289227321,2018-06-25,2026-06-30
PH002214,DEV001011,490026552309010,7882178438,2021-10-01,2022-10-31
PH002215,DEV001013,012009108454357,8175991806,2017-11-17,2026-06-30
PH002216,DEV001013,012009108454357,8627256623,2022-02-04,2022-05-15
PH002217,DEV001013,012009108454357,9865425319,2018-08-23,2019-04-01
PH002218,DEV001013,012009108454357,9285259144,2021-12-19,2026-06-30
PH002219,DEV001014,495537340249041,7811605061,2016-05-03,2026-06-30
PH002220,DEV001014,495537340249041,7601776269,2021-01-31,2026-06-30
PH002221,DEV001014,495537340249041,8404297453,2024-08-07,2026-06-30
PH002222,DEV001014,495537340249041,9599724790,2019-07-24,2026-06-30
PH002223,DEV001015,358107209605661,7796210219,2017-11-29,2026-06-30
PH002224,DEV001015,358107209605661,7053301528,2022-03-23,2022-06-17
PH002225,DEV001016,012418523699892,7921436748,2020-04-08,2020-12-14
PH002226,DEV001016,012418523699892,7989788303,2019-05-03,2026-06-30
PH002227,DEV001015,358107209605661,9830003188,2022-07-23,2026-06-30
PH002228,DEV001017,354802053419611,7290465843,2016-03-03,2026-06-30
PH002229,DEV001017,354802053419611,8093201031,2021-07-19,2026-06-30
PH002230,DEV001017,354802053419611,9136393092,2025-07-07,2026-06-30
PH002231,DEV001017,354802053419611,9311383021,2021-01-12,2026-06-30
PH002232,DEV001018,490193227093347,9747770803,2018-10-25,2026-06-30
PH002233,DEV001019,354153003376925,7928146412,2016-03-02,2026-06-30
PH002234,DEV001019,354153003376925,7184512519,2020-09-22,2026-06-30
PH002235,DEV001020,356609855801287,9587997224,2016-06-25,2026-06-30
PH002236,DEV001020,356609855801287,7340788868,2024-05-06,2026-06-30
PH002237,DEV001020,356609855801287,8521836737,2020-10-25,2021-09-15
PH002238,DEV001021,015885065001368,8925468872,2017-01-02,2026-06-30
PH002239,DEV001022,495310715125206,7377400473,2021-08-25,2026-06-30
PH002240,DEV001021,015885065001368,7680683018,2023-11-15,2026-06-30
PH002241,DEV001023,868149112551794,7292228310,2016-10-23,2026-06-30
PH002242,DEV001023,868149112551794,8298993420,2021-11-23,2022-04-24
PH002243,DEV001024,353575605820217,8951074247,2021-05-07,2026-06-30
PH002244,DEV001024,353575605820217,9728653541,2023-04-25,2026-06-30
PH002245,DEV001025,358560383847591,8654114313,2016-11-18,2026-06-30
PH002246,DEV001025,358560383847591,9458726655,2020-09-30,2026-06-30
PH002247,DEV001026,015998520085917,7428684470,2017-10-07,2026-06-30
PH002248,DEV001027,355927450416735,9158350519,2023-01-15,2026-06-30
PH002249,DEV001026,015998520085917,9897491357,2019-09-12,2026-06-30
PH002250,DEV001028,016929904360458,9801860831,2016-01-09,2026-06-30
PH002251,DEV001028,016929904360458,7468159995,2019-07-25,2026-06-30
PH002252,DEV001028,016929904360458,9928815834,2022-07-30,2026-06-30
PH002253,DEV001028,016929904360458,9385522361,2023-09-22,2026-06-30
PH002254,DEV001029,862886833347605,9629601324,2017-08-13,2026-06-30
PH002255,DEV001029,862886833347605,9602137439,2018-01-28,2026-06-30
PH002256,DEV001029,862886833347605,7297813491,2020-11-01,2026-06-30
PH002257,DEV001030,351774988372524,8717019164,2016-05-04,2026-06-30
PH002258,DEV001030,351774988372524,7513479886,2024-04-24,2026-06-30
PH002259,DEV001030,351774988372524,8107674485,2024-10-17,2025-03-17
PH002260,DEV001030,351774988372524,7050353354,2022-12-03,2023-08-15
PH002261,DEV001031,864622369594810,9925382023,2016-06-21,2026-06-30
PH002262,DEV001033,495699088903243,9269685002,2017-11-18,2026-06-30
PH002263,DEV001033,495699088903243,8590562903,2024-10-04,2025-03-15
PH002264,DEV001033,495699088903243,8434740172,2021-06-05,2026-06-30
PH002265,DEV001032,351199122666611,8785904643,2019-01-18,2026-06-30
PH002266,DEV001034,010910615613431,8003259345,2017-10-05,2026-06-30
PH002267,DEV001034,010910615613431,9921328949,2020-03-27,2026-06-30
PH002268,DEV001035,356586475800264,7065220189,2015-11-18,2026-06-30
PH002269,DEV001035,356586475800264,9657997272,2025-01-02,2026-06-30
PH002270,DEV001036,350100558238517,7976989741,2020-12-13,2021-03-06
PH002271,DEV001035,356586475800264,7781251164,2021-01-17,2026-06-30
PH002272,DEV001038,015534644732389,9161950081,2016-09-22,2026-06-30
PH002273,DEV001038,015534644732389,7268504149,2021-08-10,2026-06-30
PH002274,DEV001037,497998317135446,7494055447,2025-01-02,2026-06-30
PH002275,DEV001039,492832845343980,7563775739,2016-06-24,2026-06-30
PH002276,DEV001040,010799227659980,7000172016,2018-08-13,2019-03-31
PH002277,DEV001039,492832845343980,8726349496,2021-01-30,2021-09-25
PH002278,DEV001042,352947483087568,9599519598,2016-02-12,2026-06-30
PH002279,DEV001042,352947483087568,8759084547,2019-10-18,2026-06-30
PH002280,DEV001042,352947483087568,7587305716,2019-02-15,2019-04-22
PH002281,DEV001042,352947483087568,9522034601,2021-02-08,2021-11-12
PH002282,DEV001042,352947483087568,7038649452,2019-12-16,2026-06-30
PH002283,DEV001043,498193270386925,8960224591,2016-10-29,2026-06-30
PH002284,DEV001043,498193270386925,7311680601,2024-10-16,2025-06-06
PH002285,DEV001045,499849790444768,7300902582,2016-09-05,2026-06-30
PH002286,DEV001045,499849790444768,9225415720,2024-01-23,2025-02-14
PH002287,DEV001044,357061464284844,7208643794,2018-01-22,2026-06-30
PH002288,DEV001044,357061464284844,8673605458,2023-08-08,2026-06-30
PH002289,DEV001044,357061464284844,9614235161,2022-09-05,2026-06-30
PH002290,DEV001047,861281493938090,9238740685,2016-06-04,2026-06-30
PH002291,DEV001046,350774545114144,7783973068,2018-05-30,2026-06-30
PH002292,DEV001047,861281493938090,8057139592,2024-10-12,2026-06-30
PH002293,DEV001048,860515057161947,9216992817,2016-04-01,2026-06-30
PH002294,DEV001048,860515057161947,7056454921,2026-05-07,2026-06-30
PH002295,DEV001048,860515057161947,9960923237,2019-08-21,2026-06-30
PH002296,DEV001049,498213532152695,7058031160,2017-07-22,2026-06-30
PH002297,DEV001049,498213532152695,7907100567,2025-07-14,2026-06-30
PH002298,DEV001050,495499807786534,9612754593,2015-08-06,2026-06-30
PH002299,DEV001050,495499807786534,9661489690,2020-04-11,2026-06-30
PH002300,DEV001050,495499807786534,7259700693,2021-12-15,2022-05-25
PH002301,DEV001051,359478732235464,7687952565,2016-07-26,2026-06-30
PH002302,DEV001051,359478732235464,7228176266,2019-04-16,2026-06-30
PH002303,DEV001051,359478732235464,9125428150,2023-06-30,2024-01-24
PH002304,DEV001051,359478732235464,9426186333,2018-01-20,2026-06-30
PH002305,DEV001052,864009915028267,7568377256,2017-01-29,2026-06-30
PH002306,DEV001053,355292295495735,7982564997,2016-01-11,2026-06-30
PH002307,DEV001053,355292295495735,8911667927,2024-08-31,2025-09-19
PH002308,DEV001054,358180297857420,7666387221,2017-01-07,2026-06-30
PH002309,DEV001054,358180297857420,9656460590,2023-08-16,2026-06-30
PH002310,DEV001054,358180297857420,8695756702,2020-06-10,2026-06-30
PH002311,DEV001054,358180297857420,8835425812,2018-03-23,2026-06-30
PH002312,DEV001054,358180297857420,9586434808,2021-08-25,2026-06-30
PH002313,DEV001055,354682909160736,7925507165,2016-10-20,2026-06-30
PH002314,DEV001055,354682909160736,7118665067,2025-09-01,2026-05-29
PH002315,DEV001055,354682909160736,7708562924,2025-01-28,2026-06-30
PH002316,DEV001055,354682909160736,9901284508,2026-05-18,2026-06-30
PH002317,DEV001056,860615311247446,7803073388,2016-02-25,2026-06-30
PH002318,DEV001056,860615311247446,9407216352,2022-12-01,2026-06-30
PH002319,DEV001056,860615311247446,8821275323,2024-03-06,2026-06-30
PH002320,DEV001057,354951482750645,7385144419,2017-06-11,2026-06-30
PH002321,DEV001057,354951482750645,7550294624,2025-04-28,2026-01-23
PH002322,DEV001057,354951482750645,7707459780,2021-05-17,2021-07-02
PH002323,DEV001058,359363761333818,9372989422,2015-11-25,2026-06-30
PH002324,DEV001058,359363761333818,7944685175,2025-01-31,2026-06-30
PH002325,DEV001058,359363761333818,9529775217,2022-12-22,2023-02-12
PH002326,DEV001058,359363761333818,8421602766,2023-12-03,2026-06-30
PH002327,DEV001059,359034007440003,7108777092,2016-09-22,2026-06-30
PH002328,DEV001059,359034007440003,8654253283,2019-06-04,2026-06-30
PH002329,DEV001059,359034007440003,9277045967,2021-01-13,2026-06-30
PH002330,DEV001061,869996978821437,9443931415,2017-05-23,2026-06-30
PH002331,DEV001061,869996978821437,9588776542,2020-02-18,2026-06-30
